,WALS_ID,ISO,Name,Macroarea,Country_ID,Latitude,Longitude,Family,Genus,Lenguaje de Señas,Status
266,bim,bhp,Bima,Papunesia,ID,-8.5,118.5,Austronesian,Central Malayo-Polynesian,0,L
267,bin,bhg,Binandere,Papunesia,PG,-8.25,148.0,Trans-New Guinea,Binanderean,0,L
268,bio,bio,Nai,Papunesia,PG,-3.71666666667,141.266666667,Kwomtari,Kwomtari,0,L
269,biq,bpr,Bilaan (Koronadal),Papunesia,PH,6.0,125.333333333,Austronesian,Bilic,0,L
270,bir,bom,Birom,Africa,NG,9.66666666667,8.83333333333,Niger-Congo,Platoid,0,L
271,bis,bib,Bisa,Africa,BF GH,11.5,-0.5,Mande,Eastern Mande,0,L
272,bit,bth,Biatah,Papunesia,MY ID,1.25,110.0,Austronesian,Land Dayak,0,L
273,biu,bzi lwm,Bisu,Eurasia,TH,19.75,100.0,Sino-Tibetan,Burmese-Lolo,0,
274,bjs,ssb,Sama (Southern),Papunesia,MY PH,4.5,118.5,Austronesian,Sama-Bajaw,0,L
275,bka,bdh,Baka (in South Sudan),Africa,SS,4.83333333333,29.25,Central Sudanic,Bongo-Bagirmi,0,L
276,bkb,xub,Betta Kurumba,Eurasia,IN,11.5,76.75,Dravidian,Southern Dravidian,0,L
277,bkd,bkd,Binukid,Papunesia,PH,8.25,124.833333333,Austronesian,Greater Central Philippine,0,L
278,bki,bkq,Bakairí,South America,BR,-14.0,-55.0,Cariban,Cariban,0,L
279,bkl,bcl,Bikol,Papunesia,PH,13.3333333333,123.5,Austronesian,Greater Central Philippine,0,L
280,bkn,bdu,Bakundu,Africa,CM,4.83333333333,9.33333333333,Niger-Congo,Bantoid,0,L
281,bkr,btx,Batak (Karo),Papunesia,ID,3.25,98.25,Austronesian,Northwest Sumatra-Barrier Islands,0,L
282,bkt,bkk,Brokskat,Eurasia,PK IN,35.3333333333,76.5,Indo-European,Indic,0,L
283,bku,bri,Bakueri,Africa,CM,4.25,9.25,Niger-Congo,Bantoid,0,L
284,bla,bla,Blackfoot,North America,CA US,50.0,-112.666666667,Algic,Algonquian,0,L
285,blc,bgp,Baluchi,Eurasia,PK AF IR,28.0,62.0,Indo-European,Iranian,0,L
286,ble,bci,Baule,Africa,CI,7.0,-5.0,Niger-Congo,Kwa,0,L
287,blg,blw,Balangao,Papunesia,PH,17.1666666667,121.166666667,Austronesian,Northern Luzon,0,L
288,blj,koe,Baale,Africa,SS,6.5,34.5,Eastern Sudanic,Surmic,0,L
289,blk,blz,Balantak,Papunesia,ID,-0.833333333333,123.25,Austronesian,Celebic,0,L
290,bln,byn,Bilin,Africa,ER,15.75,38.5,Afro-Asiatic,Central Cushitic,0,L
291,blq,bol,Bole,Africa,NG,11.3333333333,11.25,Afro-Asiatic,West Chadic,0,L
292,blr,bel,Belorussian,Eurasia,BY,54.0,28.0,Indo-European,Slavic,0,L
293,blt,bft,Balti,Eurasia,PK IN,35.0,76.0,Sino-Tibetan,Bodic,0,L
294,blu,lua,Bena-Lulua,Africa,CD,-6.0,21.0,Niger-Congo,Bantoid,0,L
295,blx,bll,Biloxi,North America,US,30.5,-88.6666666667,Siouan,Core Siouan,0,
296,bly,nad,Balyku,Australia,AU,-22.0,120.0,Pama-Nyungan,Western Pama-Nyungan,0,
297,blz,bjt ble,Balanta,Africa,GW SN,12.25,-15.3333333333,Niger-Congo,Bak,0,
298,bma,tzm,Berber (Middle Atlas),Africa,MA,33.0,-5.0,Afro-Asiatic,Berber,0,L
299,bmb,bim,Bimoba,Africa,GH,10.5,0.0,Niger-Congo,Northern-Central Gur,0,L
300,bmn,bax,Bamun,Africa,CM,5.5,10.9166666667,Niger-Congo,Bantoid,0,L
301,bmr,bmu,Burum,Papunesia,PG,-6.5,147.333333333,Trans-New Guinea,Finisterre-Huon,0,L
302,bmz,mzb,Berber (Mzab),Africa,DZ,32.5,3.5,Afro-Asiatic,Berber,0,L
303,bna,jaa,Banawá,South America,BR,-7.0,-65.0,Arauan,Arauan,0,L
304,bnb,bck,Bunuba,Australia,AU,-17.75,125.75,Bunuban,Bunuban,0,L
305,bnd,bza,Bandi,Africa,LR,8.08333333333,-10.25,Mande,Western Mande,0,L
306,bng,byx,Qaget,Papunesia,PG,-4.58333333333,152.0,Baining,Baining,0,L
307,bni,bin,Bini,Africa,NG,6.41666666667,5.83333333333,Niger-Congo,Edoid,0,L
308,bnj,bdy,Bandjalang,Australia,AU,-28.75,153.0,Pama-Nyungan,Southeastern Pama-Nyungan,0,L
309,bnk,abb,Bankon,Africa,CM,4.41666666667,9.58333333333,Niger-Congo,Bantoid,0,L
310,bnl,bjb,Banggarla,Australia,AU,-32.0,137.0,Pama-Nyungan,Central Pama-Nyungan,0,L
311,bnm,bjr,Binumarien,Papunesia,PG,-6.28333333333,146.083333333,Trans-New Guinea,Eastern Highlands,0,L
312,bnn,bcm,Banoni,Papunesia,PG,-6.41666666667,155.25,Austronesian,Oceanic,0,L
313,bno,bao,Waimaha,South America,CO,0.333333333333,-70.25,Tucanoan,Tucanoan,0,L
314,bnq,nhb,Beng,Africa,CI,7.83333333333,-4.25,Mande,Eastern Mande,0,L
315,bnr,nbj,Bilinarra,Australia,AU,-16.0,131.666666667,Pama-Nyungan,Western Pama-Nyungan,0,L
316,bnt,bnq,Bantik,Papunesia,ID,1.41666666667,124.75,Austronesian,Sangiric,0,L
317,bnu,yil,Bularnu,Australia,AU,-21.0,138.0,Pama-Nyungan,Western Pama-Nyungan,0,X
318,bnv,bvv,Baniva,South America,,5.26,-67.56,Arawakan,Alto-Orinoco,0,X
319,bnw,bwi,Baniwa,South America,BR VR,2.66666666667,-66.8333333333,Arawakan,Inland Northern Maipuran,0,L
320,boa,kvg,Boazi,Papunesia,PG,-7.0,141.333333333,Anim,Marind,0,L
321,bob,bni,Bobangi,Africa,CD,-1.33333333333,17.3333333333,Niger-Congo,Bantoid,0,L
322,bod,brx,Bodo,Eurasia,IN,26.8333333333,92.0,Sino-Tibetan,Bodo-Garo,0,L
323,boi,bzf,Boiken,Papunesia,PG,-3.5,143.5,Sepik,Ndu,0,L
324,boj,adi,Bori,Eurasia,IN,28.3333333333,94.75,Sino-Tibetan,Tani,0,L
325,bok,bqc,Boko,Africa,NG BJ,10.5,3.5,Mande,Eastern Mande,0,L
326,bol,bli,Bolia,Africa,CD,-1.25,18.3333333333,Niger-Congo,Bantoid,0,L
327,bon,bpu,Bongu,Papunesia,PG,-5.5,145.916666667,Trans-New Guinea,Madang,0,L
328,boq,adi,Bokar,Eurasia,IN,28.5,94.6666666667,Sino-Tibetan,Tani,0,L
329,bor,boa,Bora,South America,CO PE,-2.16666666667,-72.3333333333,Huitotoan,Boran,0,L
330,bos,bos,Bosnian,Eurasia,BA,43.0,18.0,Indo-European,Slavic,0,L
331,bou,oua,Berber (Wargla),Africa,DZ,31.9166666667,5.33333333333,Afro-Asiatic,Berber,0,L
332,boz,boz,Bozo (Tigemaxo),Africa,ML,15.0,-4.0,Mande,Western Mande,0,L
333,bpa,bwr,Bura-Pabir,Africa,NG,10.5,12.25,Afro-Asiatic,Biu-Mandara,0,L
334,bpb,bdq,Bahnar,Eurasia,VN,13.8333333333,108.333333333,Austro-Asiatic,Bahnaric,0,L
335,bqb,eus,Basque (Bidasoa Valley),Eurasia,ES,43.0,-3.83333333333,Basque,Basque,0,L
336,bqg,eus,Basque (Gernica),Eurasia,ES,43.3333333333,-3.0,Basque,Basque,0,L
337,bqh,eus,Basque (Hondarribia),Eurasia,ES,42.5,-3.0,Basque,Basque,0,L
338,bqi,eus,Basque (Basaburua and Imoz),Eurasia,ES,43.0,-1.66666666667,Basque,Basque,0,L
339,bql,eus,Basque (Lekeitio),Eurasia,ES,43.0,-2.5,Basque,Basque,0,L
340,bqn,eus,Basque (Northern High Navarrese),Eurasia,ES,43.3333333333,-2.5,Basque,Basque,0,L
341,bqo,eus,Basque (Oñati),Eurasia,ES,42.5,-3.5,Basque,Basque,0,L
342,bqr,eus,Basque (Roncalese),Eurasia,ES,43.0,-2.0,Basque,Basque,0,L
343,bqs,eus,Basque (Sakana),Eurasia,ES,42.5,-2.0,Basque,Basque,0,L
344,bqz,eus,Basque (Zeberio),Eurasia,ES,42.0,-3.0,Basque,Basque,0,L
345,bra,brb,Brao,Eurasia,VN,14.1666666667,107.5,Austro-Asiatic,Bahnaric,0,L
346,brb,bba,Bariba,Africa,NG BJ,10.0,2.5,Niger-Congo,Southern-Central Gur,0,L
347,brc,brn,Boruca,North America,CR,8.83333333333,-83.25,Chibchan,Talamanca,0,L
348,brd,bcj,Bardi,Australia,AU,-16.5833333333,122.916666667,Nyulnyulan,Nyulnyulan,0,L
349,bre,bre,Breton,Eurasia,FR,48.0,-3.0,Indo-European,Celtic,0,L
350,brf,rif,Berber (Rif),Africa,MA DZ,34.5,-4.0,Afro-Asiatic,Berber,0,L
351,brh,brh,Brahui,Eurasia,PK,28.5,67.0,Dravidian,Northern Dravidian,0,L
352,bri,bzd,Bribri,North America,CR,9.41666666667,-83.0,Chibchan,Talamanca,0,L
353,brj,bji,Burji,Africa,ET,5.5,37.8333333333,Afro-Asiatic,Lowland East Cushitic,0,L
354,brk,bkl,Berik,Papunesia,ID,-2.25,138.833333333,Tor-Orya,Tor,0,L
355,brl,loy,Baragaunle,Eurasia,NP,28.8333333333,83.8333333333,Sino-Tibetan,Bodic,0,L
356,brm,mya,Burmese,Eurasia,MM,21.0,96.0,Sino-Tibetan,Burmese-Lolo,0,L
357,brn,bds,Burunge,Africa,TZ,-5.33333333333,36.0,Afro-Asiatic,Southern Cushitic,0,L
358,bro,tcs,Broken,Australia,AU,-10.1666666667,143.0,other,Creoles and Pidgins,0,L
359,brp,wra,Barupu,Papunesia,PG,-3.08333333333,142.083333333,Skou,Warapu,0,
360,brq,brf,Bera,Africa,,1.5,30.03,Niger-Congo,Bantoid,0,L
361,brr,bor,Bororo,South America,BR,-16.0,-57.0,Bororoan,Bororoan,0,L
362,brs,bsn,Barasano,South America,CO,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,0,L
363,bru,bru,Bru (Eastern),Eurasia,LA,17.3333333333,106.0,Austro-Asiatic,Katuic,0,L
364,brw,brv,Bru (Western),Eurasia,LA,16.75,104.75,Austro-Asiatic,Katuic,0,L
365,bry,byr,Baruya,Papunesia,PG,-6.91666666667,145.916666667,Trans-New Guinea,Angan,0,L
366,brz,bvq,Birri,Africa,CF,5.5,25.1666666667,Central Sudanic,Bongo-Bagirmi,0,L
367,bse,tzm,Berber (Ayt Seghrouchen Middle Atlas),Africa,MA,33.3333333333,-4.66666666667,Afro-Asiatic,Berber,0,L
368,bsh,buf,Bushoong,Africa,CD,-4.5,21.5,Niger-Congo,Bantoid,0,L
369,bsi,siz,Berber (Siwa),Africa,EG,29.1666666667,25.5,Afro-Asiatic,Berber,0,L
370,bsk,bak,Bashkir,Eurasia,RU,53.0,58.0,Altaic,Turkic,0,L
371,bsl,bfi,British Sign Language,Eurasia,GB,52.0,-1.0,other,Sign Languages,1,L
372,bsm,bis,Bislama,Papunesia,VU,-16.0,168.0,other,Creoles and Pidgins,0,L
373,bso,eus,Basque (Souletin),Eurasia,FR,43.5,-1.5,Basque,Basque,0,L
374,bsq,eus,Basque,Eurasia,FR ES,43.0,-3.0,,,0,L
375,bsr,bsc,Basari,Africa,SN GN,12.6666666667,-13.0,Niger-Congo,Tenda,0,L
376,bth,bhm,Bathari,Eurasia,OM,18.0,56.0,Afro-Asiatic,Semitic,0,L
377,bti,,Betoi,South America,CO VR,7.16666666667,-71.25,,,0,X
378,btk,bnc,Bontok,Papunesia,PH,17.0833333333,120.916666667,Austronesian,Northern Luzon,0,
379,bto,bbc,Batak (Toba),Papunesia,ID,2.5,99.0,Austronesian,Northwest Sumatra-Barrier Islands,0,L
380,bua,bvr,Burarra,Australia,AU,-12.25,134.583333333,Mangrida,Burarran,0,L
381,bub,bvb,Bubi,Africa,GQ,3.5,8.66666666667,Niger-Congo,Bantoid,0,L
382,bud,bdm,Buduma,Africa,NG TD CM,13.5,14.5,Afro-Asiatic,Biu-Mandara,0,L
383,bug,bug,Bugis,Papunesia,ID,-4.0,120.0,Austronesian,South Sulawesi,0,L
384,bui,bzq,Buli (in Indonesia),Papunesia,ID,1.0,128.5,Austronesian,South Halmahera - West New Guinea,0,L
385,buj,nmg,Bujeba,Africa,GQ CM,3.0,10.1666666667,Niger-Congo,Bantoid,0,L
386,buk,bxk,Bukusu,Africa,KE,0.75,34.6666666667,Niger-Congo,Bantoid,0,L
387,bul,bul,Bulgarian,Eurasia,BG,42.5,25.0,Indo-European,Slavic,0,L
388,bum,tkw,Buma,Papunesia,SB,-11.6333333333,166.833333333,Austronesian,Oceanic,0,L
389,bun,buo,Buin,Papunesia,PG,-6.75,155.75,East Bougainville,East Bougainville,0,L
390,bur,bsk,Burushaski,Eurasia,PK,36.5,74.5,,,0,L
391,bus,bqp,Busa,Africa,NG,9.66666666667,4.0,Mande,Eastern Mande,0,L
392,but,bxm,Buriat,Eurasia,CN RU MN,52.0,108.0,Altaic,Mongolic,0,L
393,buu,mhs,Buru,Papunesia,ID,-3.5,126.5,Austronesian,Central Malayo-Polynesian,0,L
394,buw,bum,Bulu,Africa,CM,3.0,11.0,Niger-Congo,Bantoid,0,L
395,buy,bwu,Buli (in Ghana),Africa,GH,10.5,-1.25,Niger-Congo,Northern-Central Gur,0,L
396,bvi,bbn wiv,Bali-Vitu,Papunesia,PG,-4.9,149.116666667,Austronesian,Oceanic,0,
397,bwa,bdy,Bandjalang (Waalubal),Australia,AU,-29.0833333333,152.583333333,Pama-Nyungan,Southeastern Pama-Nyungan,0,L
398,bwc,bdr,Bajau (West Coast),Papunesia,MY,6.33333333333,116.333333333,Austronesian,Sama-Bajaw,0,L
399,bxj,bxj,Bayungu,Australia,AU,-23.0,114.0,Pama-Nyungan,Western Pama-Nyungan,0,L
400,bya,bee,Byansi,Eurasia,IN,30.1666666667,80.5,Sino-Tibetan,Bodic,0,L
401,bys,bsw,Bayso,Africa,ET,6.25,37.75,Afro-Asiatic,Lowland East Cushitic,0,L
402,byu,bdy,Bandjalang (Yugumbir),Australia,AU,-27.9166666667,153.0,Pama-Nyungan,Southeastern Pama-Nyungan,0,L
403,bzi,bvz,Bauzi,Papunesia,ID,-2.5,137.5,East Geelvink Bay,East Geelvink Bay,0,L
404,cab,cjp,Cabécar,North America,CR,9.75,-83.4166666667,Chibchan,Talamanca,0,L
405,cac,cbv,Cacua,South America,CO,1.08333333333,-70.0,Cacua-Nukak,Cacua-Nukak,0,L
406,cad,cad,Caddo,North America,US,33.3333333333,-93.5,Caddoan,Caddoan,0,L
407,cah,chl,Cahuilla,North America,US,33.5,-116.25,Uto-Aztecan,California Uto-Aztecan,0,L
408,cai,suq,Chai,Africa,ET SS,5.33333333333,35.3333333333,Eastern Sudanic,Surmic,0,L
409,cak,cak,Cakchiquel,North America,GT,14.5,-91.0,Mayan,Mayan,0,L
410,cam,kbh,Camsá,South America,CO,1.16666666667,-77.0,,,0,L
411,can,cbu,Candoshi,South America,PE,-4.16666666667,-77.0,,,0,L
412,cap,kaq,Capanahua,South America,PE,-7.0,-74.0,Panoan,Panoan,0,L
413,car,car,Carib,South America,SR,5.5,-56.0,Cariban,Cariban,0,L
414,cas,cbr,Cashibo,South America,PE,-8.5,-75.5,Panoan,Panoan,0,L
415,cat,cto,Catio,South America,CO,7.16666666667,-76.3333333333,Choco,Choco,0,L
416,cav,cav,Cavineña,South America,BO,-13.3333333333,-66.5,Tacanan,Tacanan,0,L
417,cax,cni cpc,Campa (Axininca),South America,PE,-12.0,-74.0,Arawakan,Pre-Andine Arawakan,0,
418,cay,cbi,Cayapa,South America,EC,0.666666666667,-79.0,Barbacoan,Barbacoan,0,L
419,cba,boi,Chumash (Barbareño),North America,US,34.5,-120.25,Chumash,Chumash,0,L
420,cbo,cao,Chácobo,South America,BO,-12.1666666667,-66.75,Panoan,Panoan,0,L
421,cch,coz,Chocho,North America,MX,17.6666666667,-97.4166666667,Oto-Manguean,Popolocan,0,L
422,cck,cic,Chickasaw,North America,US,34.0,-88.0,Muskogean,Muskogean,0,L
423,ccm,cco,Chinantec (Comaltepec),North America,MX,17.5833333333,-96.4166666667,Oto-Manguean,Chinantecan,0,L
424,cco,coq,Chasta Costa,North America,US,42.6666666667,-124.0,Na-Dene,Athapaskan,0,X
425,ccp,coc,Cocopa,North America,MX US,32.3333333333,-115.0,Hokan,Yuman,0,L
426,cct,cho,Choctaw,North America,US,32.25,-88.5,Muskogean,Muskogean,0,L
427,cde,mch,Carib (De'kwana),South America,VR,5.5,-65.0,Cariban,Cariban,0,L
428,cea,csw,Cree (Swampy),North America,CA,56.0,-90.0,Algic,Algonquian,0,L
429,ceb,ceb,Cebuano,Papunesia,PH,10.0,124.0,Austronesian,Greater Central Philippine,0,L
430,cec,cob,Chicomuceltec,North America,MX,15.5,-92.25,Mayan,Mayan,0,L
431,cem,cam,Cèmuhî,Papunesia,NC,-20.8333333333,165.166666667,Austronesian,Oceanic,0,L
432,cga,old,Chaga,Africa,TZ,-3.0,37.0,Niger-Congo,Bantoid,0,L
433,cha,cha,Chamorro,Papunesia,GU,13.45,144.75,Austronesian,Chamorro,0,L
434,chb,can,Chambri,Papunesia,PG,-4.16666666667,143.083333333,Lower Sepik-Ramu,Lower Sepik,0,L
435,chc,che,Chechen,Eurasia,RU,43.25,45.8333333333,Nakh-Daghestanian,Nakh,0,L
436,chd,cdn,Chaudangsi,Eurasia,IN,30.0,80.25,Sino-Tibetan,Bodic,0,L
437,che,chr,Cherokee,North America,US,35.5,-83.5,Iroquoian,Southern Iroquoian,0,L
438,chg,nbc,Chang,Eurasia,IN MM,26.3333333333,94.75,Sino-Tibetan,Northern Naga,0,L
439,chh,sgw,Chaha,Africa,ET,8.112935,37.93267,Afro-Asiatic,Semitic,0,L
440,chi,cid,Chimariko,North America,US,41.0,-123.0,Hokan,Chimariko,0,X
441,chj,cac cnm,Chuj,North America,GT,15.9166666667,-91.5833333333,Mayan,Mayan,0,
442,chk,ckt,Chukchi,Eurasia,RU,67.0,-173.0,Chukotko-Kamchatkan,Northern Chukotko-Kamchatkan,0,L
443,chl,cjh,Chehalis (Upper),North America,US,46.5833333333,-123.0,Salishan,Tsamosan,0,L
444,chm,cji,Chamalal,Eurasia,RU,42.55,46.05,Nakh-Daghestanian,Avar-Andic-Tsezic,0,L
445,chn,chx,Chantyal,Eurasia,NP,28.5833333333,83.4166666667,Sino-Tibetan,Bodic,0,L
446,cho,chd,Chontal (Highland),North America,MX,16.25,-95.75,Tequistlatecan,Tequistlatecan,0,L
447,chp,chp,Chipewyan,North America,CA,59.0,-106.0,Na-Dene,Athapaskan,0,L
448,chq,chq,Chinantec (Quiotepec),North America,MX,17.5833333333,-96.6666666667,Oto-Manguean,Chinantecan,0,L
449,chr,crw,Chrau,Eurasia,VN,10.75,107.5,Austro-Asiatic,Bahnaric,0,L
450,chs,csy,Chin (Siyin),Eurasia,MM,23.8333333333,94.0,Sino-Tibetan,Kuki-Chin,0,L
451,cht,cya,Chatino (Nopala),North America,MX,16.0833333333,-97.1666666667,Oto-Manguean,Zapotecan,0,L
452,chu,cag,Nivacle,South America,PY,-23.5,-60.5,Matacoan,Matacoan,0,L
453,chv,chv,Chuvash,Eurasia,RU,55.5,47.5,Altaic,Turkic,0,L
454,chw,cja,Cham (Western),Eurasia,KH,12.0,105.5,Austronesian,Malayo-Sumbawan,0,L
455,chx,clo,Chontal (Huamelultec Oaxaca),North America,MX,16.0,-95.75,Tequistlatecan,Tequistlatecan,0,L
456,chy,cbt,Chayahuita,South America,PE,-5.5,-77.0,Cahuapanan,Cahuapanan,0,L
457,cic,nya,Chichewa,Africa,MZ MW ZM ZW,-14.0,34.0,Niger-Congo,Bantoid,0,L
458,cil,lua,CiLuba,Africa,CD,-6.0,22.0,Niger-Congo,Bantoid,0,L
459,cin,inz,Chumash (Ineseño),North America,US,34.6666666667,-120.25,Chumash,Chumash,0,L
460,cjo,pei,Chichimeca-Jonaz,North America,MX,21.6666666667,-100.5,Oto-Manguean,Chichimec,0,L
461,ckh,mrn,Cheke Holo,Papunesia,SB,-8.33333333333,159.666666667,Austronesian,Oceanic,0,L
462,ckl,chh,Chinook (Lower),North America,US,46.25,-123.5,Penutian,Chinookan,0,L
463,cku,wac,Chinook (Upper),North America,US,45.62,-121.16,Penutian,Chinookan,0,L
464,cla,clm,Clallam,North America,US,48.0833333333,-123.75,Salishan,Central Salish,0,L
465,clc,,Colac,Australia,AU,-38.3333333333,143.5,Pama-Nyungan,Southeastern Pama-Nyungan,0,X
466,cld,cld,Chaldean (Modern),Eurasia,IQ,36.0,43.0,Afro-Asiatic,Semitic,0,L
467,cle,cle,Chinantec (Lealao),North America,MX,17.3333333333,-95.9166666667,Oto-Manguean,Chinantecan,0,L
468,cln,cht clh,Cholón,South America,PE,-8.0,-77.5,Cholon,Cholon,0,
469,cly,clw,Chulym,Eurasia,RU,54.3333333333,89.6666666667,Altaic,Turkic,0,L
470,cma,cbg,Chimila,South America,CO,10.0,-74.0,Chibchan,Chimila,0,L
471,cmc,xcm,Comecrudo,North America,MX,25.8333333333,-99.0,Comecrudan,Comecrudan,0,
472,cme,cjm,Cham (Eastern),Eurasia,VN,11.3333333333,108.5,Austronesian,Malayo-Sumbawan,0,L
473,cmh,ute,Chemehuevi,North America,US,34.3333333333,-115.166666667,Uto-Aztecan,Numic,0,L
474,cmk,xch,Chemakum,North America,US,48.0833333333,-122.916666667,Chimakuan,Chimakuan,0,
475,cml,rab,Camling,Eurasia,NP,27.0,86.6666666667,Sino-Tibetan,Mahakiranti,0,L
476,cmn,com,Comanche,North America,US,33.5,-101.5,Uto-Aztecan,Numic,0,L
477,cmr,mrh,Chin (Mara),Eurasia,IN MM,23.0,93.1666666667,Sino-Tibetan,Kuki-Chin,0,L
478,cmx,coo,Comox,North America,CA,50.1666666667,-125.0,Salishan,Central Salish,0,L
479,cmy,chf,Chontal Maya,North America,MX,18.1666666667,-92.5833333333,Mayan,Mayan,0,L
480,cnl,ram,Canela,South America,BR,-7.0,-45.0,Macro-Ge,Ge-Kaingang,0,L
481,cnm,knm,Canamarí,South America,BR,-6.5,-68.5,Katukinan,Katukinan,0,L
482,cnt,yue,Cantonese,Eurasia,CN,23.0,113.0,Sino-Tibetan,Chinese,0,L
483,coa,xcw,Coahuilteco,North America,MX,28.0,-100.0,Coahuiltecan,Coahuiltecan,0,
484,coc,cod,Cocama,South America,PE,-5.0,-74.5,Tupian,Tupi-Guaraní,0,L
485,coe,crd,Coeur d'Alene,North America,US,47.25,-116.5,Salishan,Interior Salish,0,L
486,cof,con,Cofán,South America,EC CO,0.166666666667,-77.1666666667,,,0,L
487,cog,kog,Cogui,South America,CO,11.0,-73.8333333333,Chibchan,Arhuacic,0,L
488,coi,caa,Chortí,North America,GT HN,14.8333333333,-89.25,Mayan,Mayan,0,L
489,col,cti ctu,Chol,North America,MX,17.75,-92.5,Mayan,Mayan,0,
490,com,swb,Comorian,Africa,KM YT,-12.0,44.0,Niger-Congo,Bantoid,0,L
491,coo,csz,Coos (Hanis),North America,US,43.5,-124.166666667,Oregon Coast,Coosan,0,L
492,cop,cop,Coptic,Africa,EG,26.0,32.0,Afro-Asiatic,Egyptian-Coptic,0,L
493,cor,crn,Cora,North America,MX,22.1666666667,-104.833333333,Uto-Aztecan,Corachol,0,L
494,cos,css,Rumsien,North America,US,36.8333333333333,-121.75,Penutian,Costanoan,0,L
495,cpa,cjo,Campa Pajonal Asheninca,South America,PE,-10.6666666667,-74.25,Arawakan,Pre-Andine Arawakan,0,L
496,cpl,cpa,Chinantec (Palantla),North America,MX,18.8333333333,-96.75,Oto-Manguean,Chinantecan,0,L
497,cpn,cdm,Chepang,Eurasia,NP,27.6666666667,84.75,Sino-Tibetan,Mahakiranti,0,L
498,cpw,ciw,Chippewa (Red Lake and Pillager),North America,US,48.0,-95.0,Algic,Algonquian,0,L
499,cpy,cap,Chipaya,South America,BO,-18.75,-67.8333333333,Uru-Chipaya,Uru-Chipaya,0,L
500,cqt,cax,Chiquitano,South America,BO,-17.5,-60.0,Chiquito,Chiquito,0,L
501,cre,crk,Cree (Plains),North America,CA,54.0,-110.0,Algic,Algonquian,0,L
502,crg,gui,Chiriguano,South America,PY BO AR,-23.6666666667,-64.3333333333,Tupian,Tupi-Guaraní,0,L
503,crh,cje,Chru,Eurasia,VN,11.5,108.5,Austronesian,Malayo-Sumbawan,0,L
504,cri,crh,Crimean Tatar,Eurasia,UZ,45.0,34.0833333333,Altaic,Turkic,0,L
505,crj,cbd,Carijona,South America,CO,1.0,-73.0,Cariban,Cariban,0,L
506,crk,mus,Creek,North America,US,34.0,-85.0,Muskogean,Muskogean,0,L
507,crl,cal,Carolinian,Papunesia,MP,15.2,145.75,Austronesian,Oceanic,0,L
508,crn,cor,Cornish,Eurasia,GB,50.3333333333,-5.0,Indo-European,Celtic,0,L
509,cro,cro,Crow,North America,US,47.0,-108.0,Siouan,Core Siouan,0,L
510,crp,cbc,Carapana,South America,CO BR,0.833333333333,-70.75,Tucanoan,Tucanoan,0,L
511,crq,crx,Carrier,North America,CA,53.75,-123.5,Na-Dene,Athapaskan,0,L
512,crt,crq crt,Chorote,South America,PY BO AR,-22.5,-62.5,Matacoan,Matacoan,0,
513,csc,cso,Chinantec (Sochiapan),North America,MX,17.75,-96.6666666667,Oto-Manguean,Chinantecan,0,L
514,csf,cuc,Chinantec (San Felipe Usila),North America,MX,17.9166666667,-96.5,Oto-Manguean,Chinantecan,0,L
515,csh,cbs,Cashinahua,South America,BR PE,-10.5,-71.8333333333,Panoan,Panoan,0,L
516,csk,csk,Diola-Kasa,Africa,,12.5,-16.75,Niger-Congo,Bak,0,L
517,csl,csl,Chinese Sign Language,Eurasia,CN,35.0,115.0,other,Sign Languages,1,L
518,cso,ctp,Chatino (Sierra Occidental),North America,MX,16.25,-97.3333333333,Oto-Manguean,Zapotecan,0,L
519,ctc,cut cux,Cuicatec,North America,MX,17.8333333333,-96.8333333333,Oto-Manguean,Mixtecan,0,
520,cte,cnt,Chinantec (Tepetotutla),North America,MX,17.8333333333,-96.5,Oto-Manguean,Chinantecan,0,L
521,cti,ctd,Chin (Tiddim),Eurasia,MM,23.3333333333,93.6666666667,Sino-Tibetan,Kuki-Chin,0,L
522,ctl,cat,Catalan,Eurasia,ES,41.75,2.0,Indo-European,Romance,0,L
523,ctm,ctm,Chitimacha,North America,US,29.6666666667,-91.0,,,0,L
524,ctt,cta,Chatino (Tataltepec),North America,MX,16.1666666667,-97.5833333333,Oto-Manguean,Zapotecan,0,L
525,ctw,chc,Catawba,North America,US,35.5,-80.5,Siouan,Catawban,0,L
526,cua,cua,Cua,Eurasia,VN,15.25,108.5,Austro-Asiatic,Bahnaric,0,L
527,cub,cub,Cubeo,South America,CO,1.33333333333,-70.5,Tucanoan,Tucanoan,0,L
528,cuc,NF,Cuica,South America,VR,9.0,-70.5,Timote-Cuica,Timote-Cuica,0,
529,cui,cui,Cuiba,South America,CO,6.5,-70.0,Guahiban,Guahiban,0,L
530,cul,cul,Culina,South America,BR PE,-6.0,-70.5,Arauan,Arauan,0,L
531,cum,ncu,Chumburung,Africa,GH,7.75,0.25,Niger-Congo,Kwa,0,L
532,cup,cup,Cupeño,North America,US,33.1666666667,-116.5,Uto-Aztecan,California Uto-Aztecan,0,L
533,cur,kpc,Curripaco,South America,CO,2.5,-68.5,Arawakan,Inland Northern Arawakan,0,L
534,cut,cuy,Cuitlatec,North America,MX,17.5,-101.0,,,0,X
535,cuu,chk,Chuukese,Papunesia,FM,7.33333333333,151.75,Austronesian,Oceanic,0,L
