ISO,WALS_ID,Name,Macroarea,Latitude,Longitude,Family,Subfamily,Genus,Country_ID,100A,101A,102A,103A,104A,105A,106A,107A,108A,108B,109A,109B,10A,10B,110A,111A,112A,113A,114A,115A,116A,117A,118A,119A,11A,120A,121A,122A,123A,124A,125A,126A,127A,128A,129A,12A,130A,130B,131A,132A,133A,134A,135A,136A,136B,137A,137B,138A,139A,13A,140A,141A,142A,143A,143B,143C,143D,143E,143F,143G,144A,144B,144C,144D,144E,144F,144G,144H,144I,144J,144K,144L,144M,144N,144O,144P,144Q,144R,144S,144T,144U,144V,144W,144X,144Y,14A,15A,16A,17A,18A,19A,1A,20A,21A,21B,22A,23A,24A,25A,25B,26A,27A,28A,29A,2A,30A,31A,32A,33A,34A,35A,36A,37A,38A,39A,39B,3A,40A,41A,42A,43A,44A,45A,46A,47A,48A,49A,4A,50A,51A,52A,53A,54A,55A,56A,57A,58A,58B,59A,5A,60A,61A,62A,63A,64A,65A,66A,67A,68A,69A,6A,70A,71A,72A,73A,74A,75A,76A,77A,78A,79A,79B,7A,80A,81A,81B,82A,83A,84A,85A,86A,87A,88A,89A,8A,90A,90B,90C,90D,90E,90F,90G,91A,92A,93A,94A,95A,96A,97A,98A,99A,9A,Status_X_L,Lenguaje de Señas,wiki_country,countryISO,Status,num_speakers,HDI,country_population,Country_coord
spa,spc,Spanish (Canary Islands),Eurasia,28.0,-15.5833333333,Indo-European,,Romance,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,0,"['Spain', 'United States of America', 'Uruguay', 'Mexico', 'Andorra', 'Cuba', 'Belize', 'Chile', 'Argentina', 'Peru', 'Venezuela', 'Paraguay', 'Ecuador', 'Colombia', 'Bolivia', 'Guatemala', 'Honduras', 'Dominican Republic', 'El Salvador', 'Costa Rica', 'Panama', 'Nicaragua', 'Equatorial Guinea', 'Gibraltar']","['ESP', 'USA', 'URY', 'MEX', 'AND', 'CUB', 'BLZ', 'CHL', 'ARG', 'PER', 'VEN', 'PRY', 'ECU', 'COL', 'BOL', 'GTM', 'HND', 'DOM', 'SLV', 'CRI', 'PAN', 'NIC', 'GNQ', 'GIB']",1 National,437000000.0,"[0.876, 0.92, 0.804, 0.756, 0.858, 0.769, 0.715, 0.832, 0.825, 0.75, 0.761, 0.702, 0.746, 0.747, 0.693, 0.627, 0.606, 0.736, 0.7, 0.794, 0.78, 0.631, 0.591]","[46733038.0, 331449281.0, 3456750.0, 124777324.0, 76177.0, 11484636.0, 374681.0, 18054726.0, 44938712.0, 29381884.0, 28515829.0, 6811297.0, 16624858.0, 49065615.0, 11051600.0, 17263239.0, 9265067.0, 10403761.0, 6420746.0, 4905769.0, 4098587.0, 6217581.0, 1267689.0, 33140.0]","['Point(-3.5 40.2)', 'Point(-98.5795 39.828175)', 'Point(-56.65 -32.733333333)', 'Point(-102.0 23.0)', 'Point(1.555277777 42.558333333)', 'Point(-79.5 22.0)', 'Point(-88.7 17.066666666)', 'Point(-71.0 -33.0)', 'Point(-64.0 -34.0)', 'Point(-76.0 -9.4)', 'Point(-67.0 8.0)', 'Point(-58.0 -23.5)', 'Point(-78.0 -1.0)', 'Point(-74.0 4.0)', 'Point(-64.991228611 -17.056869611)', 'Point(-90.25 15.5)', 'Point(-86.816667 14.633333)', 'Point(-70.2 18.8)', 'Point(-88.866111 13.668889)', 'Point(-84.0 10.0)', 'Point(-80.366667 8.616667)', 'Point(-85.0 13.0)', 'Point(10.0 1.5)', 'Point(-5.345361111 36.13775)']"
spo,spo,Spokane,North America,47.6666666667,-117.75,Salishan,,Interior Salish,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,6.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,0,United States of America,USA,9 Dormant,,0.92,331449281.0,Point(-98.5795 39.828175)
slh,sps,Salish (Southern Puget Sound),North America,47.25,-122.5,Salishan,,Central Salish,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,0,United States of America,USA,9 Dormant,,0.92,331449281.0,Point(-98.5795 39.828175)
squ,squ,Squamish,North America,49.6666666667,-123.166666667,Salishan,,Central Salish,CA,2.0,2.0,5.0,5.0,3.0,,,1.0,,,,,2.0,,,2.0,3.0,2.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,2.0,,3.0,,3.0,1.0,3.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,1.0,4.0,4.0,9.0,3.0,,,,,,,,,,,,,,,,,,1.0,,1.0,6.0,4.0,,6.0,8.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,5.0,3.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,,,,,,4.0,,1.0,1.0,3.0,,5.0,3.0,,,,6.0,,1.0,,1.0,2.0,1.0,6.0,7.0,,7.0,,,,3.0,2.0,1.0,1.0,1.0,,,8.0,1.0,1.0,,,,,,4.0,,4.0,4.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0,1.0,3.0,,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,4.0,7.0,2.0,2.0,,,,,,3.0,,1.0,4.0,5.0,3.0,1.0,,3.0,L,0,Canada,CAN,8b Nearly Extinct,,0.926,37894799.0,Point(-109.0 56.0)
srn,sra,Sranan,South America,5.83333333333,-55.3333333333,other,,Creoles and Pidgins,SR,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,0,Suriname,SUR,3 Wider Communication,"[126000.0, 300000.0, 415700.0]",0.72,563402.0,Point(-56.0 4.0)
srs,src,Sarcee,North America,52.5,-116.0,Na-Dene,,Athapaskan,CA,,2.0,,,,,,,,,,,,,2.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,21.0,,,,,,,,,,,14.0,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,2.0,,,,5.0,5.0,,,,,,,,,,,,,,,,9.0,,,,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,2.0,2.0,,,,,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,6.0,1.0,5.0,1.0,2.0,2.0,,,,L,0,Canada,CAN,8a Moribund,,0.926,37894799.0,Point(-109.0 56.0)
sro,srd,Sardinian,Eurasia,40.0,9.0,Indo-European,,Romance,IT,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,2.0,3.0,,2.0,,,,4.0,1.0,7.0,4.0,,,,,,,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,2.0,,1.0,3.0,,,,,,,,,,,,2.0,,1.0,2.0,,,,2.0,,1.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,,4.0,4.0,,,,L,0,Italy,ITA,6b Threatened,,0.873,60317000.0,Point(12.5 42.5)
kpm,sre,Sre,Eurasia,11.5,108.0,Austro-Asiatic,Mon-Khmer,Bahnaric,VN,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,,,,1.0,,,,1.0,4.0,4.0,2.0,3.0,,2.0,,,,4.0,1.0,7.0,4.0,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,3.0,,,,,,,,,,,2.0,,,3.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,3.0,,2.0,,1.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,1.0,,,,,2.0,2.0,2.0,,4.0,4.0,4.0,,,1.0,L,0,Vietnam,VNM,5 Developing,,0.694,94660000.0,Point(108.0 16.0)
sri,sri,Siriano,South America,0.75,-70.1666666667,Tucanoan,,Tucanoan,CO BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,0,"['Brazil', 'Colombia']","['BRA', 'COL']",6b Threatened,,"[0.754, 0.747]","[210147125.0, 49065615.0]","['Point(-53.0 -14.0)', 'Point(-74.0 4.0)']"
dsb,srl,Sorbian (Lower),Eurasia,51.75,14.3333333333,Indo-European,,Slavic,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,0,Germany,DEU,8a Moribund,6670.0,0.926,83149300.0,Point(10.0 51.0)
srm,srm,Saramaccan,South America,4.5,-55.5,other,,Creoles and Pidgins,GF SR,1.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,0,"['France', 'Suriname']","['FRA', 'SUR']",5 Developing,90000.0,"[0.888, 0.72]","[66628000.0, 563402.0]","['Point(2.0 47.0)', 'Point(-56.0 4.0)']"
srq,srn,Sirionó,South America,-15.5833333333,-64.0,Tupian,,Tupi-Guaraní,BO,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,5.0,2.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,5.0,1.0,,,3.0,1.0,1.0,1.0,,,,,5.0,5.0,,,2.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,2.0,1.0,,,,,,,,2.0,2.0,,,1.0,,1.0,,1.0,1.0,5.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,2.0,2.0,1.0,2.0,1.0,,2.0,,,,L,0,Bolivia,BOL,6b Threatened,400.0,0.693,11051600.0,Point(-64.991228611 -17.056869611)
ssd,sro,Siroi,Papunesia,-5.5,146.0,Trans-New Guinea,,Madang,PG,,2.0,,,,,,,,,,,,,,,3.0,,,,1.0,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,4.0,1.0,4.0,8.0,4.0,,,,,,,,,,4.0,,,,4.0,4.0,8.0,1.0,,,,,,,3.0,8.0,1.0,,,,,,,,,,,,,2.0,1.0,,,,,,,7.0,,,,5.0,5.0,,,,,,,,,,,,,,,,6.0,,,,,,4.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,,1.0,,1.0,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,L,0,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
ser,srr,Serrano,North America,34.5,-117.0,Uto-Aztecan,,California Uto-Aztecan,US,,,,,,,4.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,0,United States of America,USA,9 Dormant,,0.92,331449281.0,Point(-98.5795 39.828175)
slu,sru,Selaru,Papunesia,-8.2,131.0,Austronesian,,Central Malayo-Polynesian,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,0,Indonesia,IDN,6b Threatened,1823.0,0.694,270625568.0,Point(118.0 -2.0)
fos,sry,Siraya,Papunesia,23.0,120.25,Austronesian,,East Formosan,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,0,Taiwan,TWN,9 Dormant,,0.911,23593794.0,Point(121.0 24.0)
sld,ssa,Sisaala,Africa,10.8333333333,-2.66666666667,Niger-Congo,Gur,Southern-Central Gur,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,2.0,3.0,,2.0,,,,4.0,1.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,L,0,Burkina Faso,BFA,5 Developing,,0.423,19193382.0,Point(-2.066667 12.266667)
bwo,ssh,Shinassha,Africa,10.4166666667,36.1666666667,Afro-Asiatic,Omotic,North Omotic,ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,0,Ethiopia,ETH,4 Educational,,0.463,104957438.0,Point(40.0 9.0)
kvk,ssl,South Korean Sign Language,Eurasia,37.0,128.0,other,,Sign Languages,KR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,1,South Korea,KOR,4 Educational,,0.898,51466201.0,Point(128.0 36.0)
sce,sta,Santa,Eurasia,31.5,107.5,Altaic,,Mongolic,CN,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,21.0,,,,,,,,,,,14.0,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,6.0,,,1.0,,1.0,,,2.0,L,0,People's Republic of China,CHN,6b Threatened,200000.0,0.752,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222)
sat,stl,Santali,Eurasia,24.5,87.0,Austro-Asiatic,,Munda,IN,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,7.0,3.0,,,,,,,,,,3.0,,,,4.0,4.0,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,2.0,,,,4.0,2.0,,,,,,,,,,1.0,,,,,,1.0,,,7.0,2.0,,2.0,,,,,,4.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,7.0,4.0,,,2.0,,,,6.0,2.0,,1.0,5.0,1.0,,,,L,0,"['India', 'Nepal', 'Bangladesh', 'Bhutan']","['IND', 'NPL', 'BGD', 'BTN']",4 Educational,6000000.0,"[0.64, 0.574, 0.632, 0.612]","[1326093247.0, 30327877.0, 165775000.0, 807610.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)', 'Point(89.866667 24.016667)', 'Point(90.5 27.45)']"
nso,stn,Sotho (Northern),Africa,-24.0,29.0,Niger-Congo,Benue-Congo,Bantoid,ZA,,2.0,,,,2.0,,,,,,,,,,,6.0,,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,,,1.0,2.0,4.0,18.0,3.0,,14.0,,6.0,,4.0,5.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,4.0,4.0,,,,,,,,,,,2.0,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,L,0,South Africa,ZAF,1 National,4100000.0,0.699,59622350.0,Point(24.0 -29.0)
sto,sto,Stoney,North America,53.75,-116.5,Siouan,,Core Siouan,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,0,Canada,CAN,7 Shifting,,0.926,37894799.0,Point(-109.0 56.0)
sbs,sub,Subiya,Africa,-17.75,24.9166666667,Niger-Congo,Benue-Congo,Bantoid,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,4.0,,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,0,"['Zambia', 'Botswana', 'Namibia']","['ZMB', 'BWA', 'NAM']",6a Vigorous,,"[0.588, 0.717, 0.647]","[17094130.0, 2291661.0, 2533794.0]","['Point(28.0 -14.0)', 'Point(23.7 -22.2)', 'Point(17.0 -23.0)']"
tgo,sud,Sudest,Papunesia,-11.5,153.45,Austronesian,Eastern Malayo-Polynesian,Oceanic,PG,,,,,,1.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,21.0,,,11.0,,,,,,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,1.0,2.0,,,1.0,2.0,2.0,2.0,,1.0,,1.0,,,,,,6.0,,1.0,,4.0,4.0,,,,L,0,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
sue,sue,Suena,Papunesia,-7.75,147.55,Trans-New Guinea,,Binanderean,PG,2.0,5.0,2.0,2.0,1.0,1.0,,2.0,3.0,4.0,8.0,5.0,2.0,,,,,3.0,1.0,,2.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,1.0,,,,1.0,4.0,4.0,21.0,,,,,,,,,,,14.0,,,,,,,11.0,,,,,,,,,,,1.0,1.0,1.0,,,,,4.0,2.0,5.0,2.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,7.0,,,,5.0,,2.0,5.0,,,,6.0,2.0,,1.0,2.0,4.0,2.0,3.0,1.0,,,,1.0,,4.0,2.0,1.0,1.0,2.0,,,,,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,4.0,2.0,2.0,,,2.0,4.0,1.0,5.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,6.0,2.0,1.0,1.0,,2.0,4.0,1.0,3.0,L,0,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
sjg,sug,Sungor,Africa,13.75,21.5,Eastern Sudanic,,Taman,TD,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,4.0,4.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,L,0,Chad,TCD,6a Vigorous,,0.404,15477751.0,Point(19.4 15.466667)
swi,sui,Sui,Eurasia,26.0,107.5,Tai-Kadai,,Kam-Tai,CN,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,5.0,,,,,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,,,,,7.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,L,0,People's Republic of China,CHN,6a Vigorous,300000.0,0.752,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222)
sui,suk,Suki,Papunesia,-8.0,141.75,Gogodala-Suki,,Suki,PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,2.0,,,,1.0,,,,L,0,Papua New Guinea,PNG,5 Developing,3500.0,0.555,8935000.0,Point(147.0 -6.3)
sua,sul,Sulka,Papunesia,-5.08333333333,151.916666667,,,,PG,,2.0,,,,,,,,,,,,,,,1.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,3.0,,,,2.0,4.0,4.0,20.0,,,5.0,,,,4.0,2.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,1.0,,,,5.0,5.0,,,,,,,,,,,,,,,,9.0,,,,1.0,,1.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,,1.0,,1.0,,,,,2.0,6.0,2.0,1.0,4.0,4.0,4.0,,,1.0,L,0,Papua New Guinea,PNG,4 Educational,,0.555,8935000.0,Point(147.0 -6.3)
yan,sum,Mayangna,North America,13.0,-84.5,Misumalpan,,Misumalpan,NI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,0,"['Honduras', 'Nicaragua']","['HND', 'NIC']",5 Developing,,"[0.606, 0.631]","[9265067.0, 6217581.0]","['Point(-86.816667 14.633333)', 'Point(-85.0 13.0)']"
sun,sun,Sundanese,Papunesia,-7.0,107.0,Austronesian,,Malayo-Sumbawan,ID,1.0,,1.0,1.0,1.0,4.0,,1.0,,,,,,,,2.0,4.0,,,,1.0,,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,1.0,4.0,4.0,2.0,3.0,,2.0,,,,4.0,1.0,7.0,4.0,,,,,,,,,,,,,,,1.0,3.0,5.0,,,,,,,,,,,,,1.0,1.0,,,,,,,5.0,4.0,,,,4.0,,,,,,,,6.0,,,,2.0,,,,9.0,,,,,,,,,,,,,,,1.0,2.0,4.0,2.0,2.0,5.0,,,,,,,,,,,,,,,2.0,,1.0,2.0,,2.0,2.0,2.0,2.0,1.0,,1.0,,1.0,,,,,3.0,1.0,2.0,1.0,4.0,4.0,4.0,,,,L,0,Indonesia,IDN,5 Developing,27000000.0,0.694,270625568.0,Point(118.0 -2.0)
