,ISO,WALS_ID,Name,Macroarea,Native_country,Latitude_lang,Longitude_lang,Family,Genus,Country_name,countryISO,Status,num_speakers,HDI,country_population,Country_coord,cant_paises,Country_lat,Country_long,nearest,Status_binario,official_in
362,bji,brj,Burji,Africa,ET,5.5,37.8333333333,Afro-Asiatic,Lowland East Cushitic,"['Kenya', 'Ethiopia']","['KEN', 'ETH']",4 Educational,70100.0,"[0.548, 0.463]","[48468138.0, 104957438.0]","[<shapely.geometry.point.Point object at 0x7f5398e01520>, <shapely.geometry.point.Point object at 0x7f5398e01580>]",2,"[38.0, 40.0]","[0.1, 9.0]",98.0,1.0,
363,bkl,brk,Berik,Papunesia,ID,-2.25,138.833333333,Tor-Orya,Tor,Indonesia,IDN,6b Threatened,1200.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,311.0,0.0,
364,loy,brl,Baragaunle,Eurasia,NP,28.8333333333,83.8333333333,Sino-Tibetan,Bodic,Nepal,NPL,6a Vigorous,7500.0,0.574,30327877.0,POINT (84 28),1,84.0,28.0,103.0,1.0,
365,mya,brm,Burmese,Eurasia,MM,21.0,96.0,Sino-Tibetan,Burmese-Lolo,Myanmar,MMR,1 National,32035300.0,0.578,53370609.0,POINT (96 22),1,96.0,22.0,83.0,1.0,['MMR']
366,bds,brn,Burunge,Africa,TZ,-5.33333333333,36.0,Afro-Asiatic,Southern Cushitic,Tanzania,TZA,6a Vigorous,28000.0,0.538,57310019.0,POINT (34.854 -6.307),1,34.854,-6.307,72.0,1.0,
367,tcs,bro,Broken,Australia,AU,-10.1666666667,143.0,other,Creoles and Pidgins,Australia,AUS,3 Wider Communication,6170.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,353.0,1.0,
368,wra,brp,Barupu,Papunesia,PG,-3.08333333333,142.083333333,Skou,Warapu,Papua New Guinea,PNG,6a Vigorous,300.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,322.0,1.0,
369,brf,brq,Bera,Africa,,1.5,30.03,Niger-Congo,Bantoid,Democratic Republic of the Congo,COD,6b Threatened,120000.0,0.457,86790567.0,POINT (23.656 -2.88),1,23.656,-2.88,146.0,0.0,
370,bor,brr,Bororo,South America,BR,-16.0,-57.0,Bororoan,Bororoan,Brazil,BRA,6b Threatened,1392.0,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,53.0,0.0,
371,bsn,brs,Barasano,South America,CO,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,Colombia,COL,5 Developing,1890.0,0.747,49065615.0,POINT (-74 4),1,-74.0,4.0,85.0,1.0,
372,bru,bru,Bru (Eastern),Eurasia,LA,17.3333333333,106.0,Austro-Asiatic,Katuic,"['Laos', 'Vietnam']","['LAO', 'VNM']",5 Developing,112400.0,"[0.601, 0.694]","[6858160.0, 94660000.0]","[<shapely.geometry.point.Point object at 0x7f5398e019d0>, <shapely.geometry.point.Point object at 0x7f5398e01cd0>]",2,"[104.0, 108.0]","[18.2, 16.0]",37.0,1.0,
373,brv,brw,Bru (Western),Eurasia,LA,16.75,104.75,Austro-Asiatic,Katuic,"['Laos', 'Thailand']","['LAO', 'THA']",6a Vigorous,183000.0,"[0.601, 0.755]","[6858160.0, 65931550.0]","[<shapely.geometry.point.Point object at 0x7f5398e01a60>, <shapely.geometry.point.Point object at 0x7f5398e01b20>]",2,"[104.0, 101.0]","[18.2, 14.0]",45.0,1.0,
374,byr,bry,Baruya,Papunesia,PG,-6.91666666667,145.916666667,Trans-New Guinea,Angan,Papua New Guinea,PNG,5 Developing,6600.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,333.0,1.0,
375,bvq,brz,Birri,Africa,CF,5.5,25.1666666667,Central Sudanic,Bongo-Bagirmi,Central African Republic,CAF,8a Moribund,200.0,0.367,4659080.0,POINT (20.9 6.7),1,20.9,6.7,170.0,0.0,
376,buf,bsh,Bushoong,Africa,CD,-4.5,21.5,Niger-Congo,Bantoid,Democratic Republic of the Congo,COD,6a Vigorous,155000.0,0.457,86790567.0,POINT (23.656 -2.88),1,23.656,-2.88,104.0,1.0,
377,siz,bsi,Berber (Siwa),Africa,EG,29.1666666667,25.5,Afro-Asiatic,Berber,"['Egypt', 'Libya']","['EGY', 'LBY']",6a Vigorous,20000.0,"[0.696, 0.706]","[94798827.0, 6678567.0]","[<shapely.geometry.point.Point object at 0x7f5398e01d60>, <shapely.geometry.point.Point object at 0x7f5398e01d90>]",2,"[29.0, 17.0]","[27.0, 27.0]",173.0,1.0,
378,bak,bsk,Bashkir,Eurasia,RU,53.0,58.0,Altaic,Turkic,Russia,RUS,2 Provincial,1200000.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,7.0,1.0,
379,bis,bsm,Bislama,Papunesia,VU,-16.0,168.0,other,Creoles and Pidgins,"['France', 'Vanuatu']","['FRA', 'VUT']",1 National,10000.0,"[0.888, 0.603]","[66628000.0, 276244.0]","[<shapely.geometry.point.Point object at 0x7f5398e01f70>, <shapely.geometry.point.Point object at 0x7f5398e01fd0>]",2,"[2.0, 168.016669444]","[47.0, -16.633330555]",42.0,1.0,"['NHB', 'VUT']"
380,bsc,bsr,Basari,Africa,SN GN,12.6666666667,-13.0,Niger-Congo,Tenda,"['Guinea', 'Guinea-Bissau', 'Senegal']","['GIN', 'GNB', 'SEN']",5 Developing,33600.0,"[0.459, 0.455, 0.505]","[12717176.0, 1861283.0, 15850567.0]","[<shapely.geometry.point.Point object at 0x7f5398e4a670>, <shapely.geometry.point.Point object at 0x7f5398e4a490>, <shapely.geometry.point.Point object at 0x7f5398e4a4f0>]",3,"[-11.0, -15.0, -14.283333]","[10.0, 12.0, 14.366667]",122.0,1.0,
381,bhm,bth,Bathari,Eurasia,OM,18.0,56.0,Afro-Asiatic,Semitic,Oman,OMN,8b Nearly Extinct,200.0,0.821,4829480.0,POINT (57 21),1,57.0,21.0,7.0,0.0,
382,bbc,bto,Batak (Toba),Papunesia,ID,2.5,99.0,Austronesian,Northwest Sumatra-Barrier Islands,Indonesia,IDN,6b Threatened,2000000.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,79.0,0.0,
383,bvr,bua,Burarra,Australia,AU,-12.25,134.583333333,Mangrida,Burarran,Australia,AUS,5 Developing,1070.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,263.0,1.0,
384,bvb,bub,Bubi,Africa,GQ,3.5,8.66666666667,Niger-Congo,Bantoid,Equatorial Guinea,GNQ,6b Threatened,20000.0,0.591,1267689.0,POINT (10 1.5),1,10.0,1.5,247.0,0.0,
385,bdm,bud,Buduma,Africa,NG TD CM,13.5,14.5,Afro-Asiatic,Biu-Mandara,"['Chad', 'Cameroon', 'Nigeria']","['TCD', 'CMR', 'NGA']",6a Vigorous,54800.0,"[0.404, 0.556, 0.532]","[15477751.0, 24053727.0, 190886311.0]","[<shapely.geometry.point.Point object at 0x7f5398e45580>, <shapely.geometry.point.Point object at 0x7f5398e455b0>, <shapely.geometry.point.Point object at 0x7f5398e45700>]",3,"[19.4, 12.0, 8.0]","[15.466667, 7.0, 9.0]",568.0,1.0,
386,bug,bug,Bugis,Papunesia,ID,-4.0,120.0,Austronesian,South Sulawesi,Indonesia,IDN,3 Wider Communication,5017800.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,98.0,1.0,
387,bzq,bui,Buli (in Indonesia),Papunesia,ID,1.0,128.5,Austronesian,South Halmahera - West New Guinea,Indonesia,IDN,6b Threatened,2524.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,183.0,0.0,
388,nmg,buj,Bujeba,Africa,GQ CM,3.0,10.1666666667,Niger-Congo,Bantoid,"['Equatorial Guinea', 'Cameroon']","['GNQ', 'CMR']",5 Developing,22000.0,"[0.591, 0.556]","[1267689.0, 24053727.0]","[<shapely.geometry.point.Point object at 0x7f5398e456a0>, <shapely.geometry.point.Point object at 0x7f5398e45790>]",2,"[10.0, 12.0]","[1.5, 7.0]",340.0,1.0,
389,bxk,buk,Bukusu,Africa,KE,0.75,34.6666666667,Niger-Congo,Bantoid,"['Kenya', 'Uganda']","['KEN', 'UGA']",4 Educational,1227100.0,"[0.548, 0.516]","[48468138.0, 42862958.0]","[<shapely.geometry.point.Point object at 0x7f5398e45850>, <shapely.geometry.point.Point object at 0x7f5398e455e0>]",2,"[38.0, 32.39]","[0.1, 1.28]",92.0,1.0,
390,bul,bul,Bulgarian,Eurasia,BG,42.5,25.0,Indo-European,Slavic,"['Greece', 'Turkey', 'Russia', 'Ukraine', 'Moldova', 'Romania', 'Bulgaria', 'North Macedonia', 'Albania', 'Serbia']","['GRC', 'TUR', 'RUS', 'UKR', 'MDA', 'ROU', 'BGR', 'MKD', 'ALB', 'SRB']",1 National,9000000.0,"[0.865, 0.82, 0.816, 0.747, 0.693, 0.793, 0.782, 0.764, 0.771]","[10760421.0, 83614362.0, 146804372.0, 42558328.0, 2550900.0, 19586539.0, 7000039.0, 2075301.0, 3020209.0, 7022268.0]","[<shapely.geometry.point.Point object at 0x7f5398e45f40>, <shapely.geometry.point.Point object at 0x7f5398e45250>, <shapely.geometry.point.Point object at 0x7f5398e45c10>, <shapely.geometry.point.Point object at 0x7f5398e45430>, <shapely.geometry.point.Point object at 0x7f5398e45280>, <shapely.geometry.point.Point object at 0x7f5398e45160>, <shapely.geometry.point.Point object at 0x7f5398e45370>, <shapely.geometry.point.Point object at 0x7f5398e453a0>, <shapely.geometry.point.Point object at 0x7f5398e45400>, <shapely.geometry.point.Point object at 0x7f5398e451f0>]",10,"[23.0, 36.0, 94.25, 32.0, 28.516667, 25.0, 25.5, 21.716667, 20.0, 20.933333333]","[38.5, 39.0, 66.416666666, 49.0, 47.25, 46.0, 42.75, 41.65, 41.0, 43.95]",254.0,1.0,['BGR']
391,tkw,bum,Buma,Papunesia,SB,-11.6333333333,166.833333333,Austronesian,Oceanic,Solomon Islands,SLB,7 Shifting,800.0,0.546,611343.0,POINT (159.816666666 -9.466666666),1,159.816666666,-9.466666666,58.0,0.0,
392,buo,bun,Buin,Papunesia,PG,-6.75,155.75,East Bougainville,East Bougainville,Papua New Guinea,PNG,5 Developing,26500.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,127.0,1.0,
393,bsk,bur,Burushaski,Eurasia,PK,36.5,74.5,,,Pakistan,PAK,6a Vigorous,126300.0,0.562,216565318.0,POINT (71 30),1,71.0,30.0,45.0,1.0,
394,bqp,bus,Busa,Africa,NG,9.66666666667,4.0,Mande,Eastern Mande,Nigeria,NGA,5 Developing,15000.0,0.532,190886311.0,POINT (8 9),1,8.0,9.0,175.0,1.0,
395,bxm,but,Buriat,Eurasia,CN RU MN,52.0,108.0,Altaic,Mongolic,Mongolia,MNG,6a Vigorous,42500.0,0.741,3075647.0,POINT (104 47),1,104.0,47.0,2.0,1.0,
396,mhs,buu,Buru,Papunesia,ID,-3.5,126.5,Austronesian,Central Malayo-Polynesian,Indonesia,IDN,6a Vigorous,32980.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,162.0,1.0,
397,bum,buw,Bulu,Africa,CM,3.0,11.0,Niger-Congo,Bantoid,Cameroon,CMR,3 Wider Communication,1658000.0,0.556,24053727.0,POINT (12 7),1,12.0,7.0,242.0,1.0,
398,bwu,buy,Buli (in Ghana),Africa,GH,10.5,-1.25,Niger-Congo,Northern-Central Gur,Ghana,GHA,5 Developing,168000.0,0.592,26908262.0,POINT (-0.5 8),1,-0.5,8.0,122.0,1.0,
399,bdr,bwc,Bajau (West Coast),Papunesia,MY,6.33333333333,116.333333333,Austronesian,Sama-Bajaw,Malaysia,MYS,6b Threatened,210000.0,0.802,31624264.0,POINT (108 3),1,108.0,3.0,112.0,0.0,
400,bee,bya,Byansi,Eurasia,IN,30.1666666667,80.5,Sino-Tibetan,Bodic,"['India', 'Nepal']","['IND', 'NPL']",6b Threatened,3380.0,"[0.64, 0.574]","[1326093247.0, 30327877.0]","[<shapely.geometry.point.Point object at 0x7f5398d9b1c0>, <shapely.geometry.point.Point object at 0x7f5398d9b400>]",2,"[83.0, 84.0]","[22.8, 28.0]",21.0,0.0,
401,bsw,bys,Bayso,Africa,ET,6.25,37.75,Afro-Asiatic,Lowland East Cushitic,Ethiopia,ETH,6a Vigorous,5480.0,0.463,104957438.0,POINT (40 9),1,40.0,9.0,120.0,1.0,
402,bvz,bzi,Bauzi,Papunesia,ID,-2.5,137.5,East Geelvink Bay,East Geelvink Bay,Indonesia,IDN,6a Vigorous,1500.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,320.0,1.0,
403,cjp,cab,Cabécar,North America,CR,9.75,-83.4166666667,Chibchan,Talamanca,Costa Rica,CRI,6b Threatened,11100.0,0.794,4905769.0,POINT (-84 10),1,-84.0,10.0,44.0,0.0,
404,cbv,cac,Cacua,South America,CO,1.08333333333,-70.0,Cacua-Nukak,Cacua-Nukak,Colombia,COL,5 Developing,220.0,0.747,49065615.0,POINT (-74 4),1,-74.0,4.0,86.0,1.0,
405,cad,cad,Caddo,North America,US,33.3333333333,-93.5,Caddoan,Caddoan,United States of America,USA,8a Moribund,25.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,38.0,0.0,
406,chl,cah,Cahuilla,North America,US,33.5,-116.25,Uto-Aztecan,California Uto-Aztecan,United States of America,USA,8b Nearly Extinct,6.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,107.0,0.0,
407,suq,cai,Chai,Africa,ET SS,5.33333333333,35.3333333333,Eastern Sudanic,Surmic,Ethiopia,ETH,4 Educational,26900.0,0.463,104957438.0,POINT (40 9),1,40.0,9.0,135.0,1.0,
408,suq,trm,Tirmaga,Africa,ET,5.75,35.25,Eastern Sudanic,Surmic,Ethiopia,ETH,4 Educational,26900.0,0.463,104957438.0,POINT (40 9),1,40.0,9.0,132.0,1.0,
409,cak,cak,Cakchiquel,North America,GT,14.5,-91.0,Mayan,Mayan,Guatemala,GTM,4 Educational,500000.0,0.627,17263239.0,POINT (-90.25 15.5),1,-90.25,15.5,121.0,1.0,
410,kbh,cam,Camsá,South America,CO,1.16666666667,-77.0,,,Colombia,COL,5 Developing,4000.0,0.747,49065615.0,POINT (-74 4),1,-74.0,4.0,75.0,1.0,
411,cbu,can,Candoshi,South America,PE,-4.16666666667,-77.0,,,Peru,PER,5 Developing,3260.0,0.75,29381884.0,POINT (-76 -9.4),1,-76.0,-9.4,75.0,1.0,
412,kaq,cap,Capanahua,South America,PE,-7.0,-74.0,Panoan,Panoan,Peru,PER,7 Shifting,100.0,0.75,29381884.0,POINT (-76 -9.4),1,-76.0,-9.4,92.0,0.0,
413,car,car,Carib,South America,SR,5.5,-56.0,Cariban,Cariban,"['Venezuela', 'Guyana']","['VEN', 'GUY']",6b Threatened,10000.0,"[0.761, 0.654]","[28515829.0, 777859.0]","[<shapely.geometry.point.Point object at 0x7f5398d9b6a0>, <shapely.geometry.point.Point object at 0x7f5398d9bf10>]",2,"[-67.0, -59.316667]","[8.0, 5.733333]",30.0,0.0,
414,cbr,cas,Cashibo,South America,PE,-8.5,-75.5,Panoan,Panoan,Peru,PER,5 Developing,2780.0,0.75,29381884.0,POINT (-76 -9.4),1,-76.0,-9.4,80.0,1.0,
415,cto,cat,Catio,South America,CO,7.16666666667,-76.3333333333,Choco,Choco,"['Colombia', 'Panama']","['COL', 'PAN']",6a Vigorous,15040.0,"[0.747, 0.78]","[49065615.0, 4098587.0]","[<shapely.geometry.point.Point object at 0x7f5398d9b700>, <shapely.geometry.point.Point object at 0x7f5398d9bfa0>]",2,"[-74.0, -80.366667]","[4.0, 8.616667]",28.0,1.0,
416,cav,cav,Cavineña,South America,BO,-13.3333333333,-66.5,Tacanan,Tacanan,Bolivia,BOL,6b Threatened,600.0,0.693,11051600.0,POINT (-64.991228611 -17.056869611),1,-64.991228611,-17.056869611,72.0,0.0,
417,cbi,cay,Cayapa,South America,EC,0.666666666667,-79.0,Barbacoan,Barbacoan,Ecuador,ECU,6b Threatened,5870.0,0.746,16624858.0,POINT (-78 -1),1,-78.0,-1.0,68.0,0.0,
418,boi,cba,Chumash (Barbareño),North America,US,34.5,-120.25,Chumash,Chumash,United States of America,USA,9 Reawakening,0.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,83.0,0.0,
419,cao,cbo,Chácobo,South America,BO,-12.1666666667,-66.75,Panoan,Panoan,Bolivia,BOL,5 Developing,1400.0,0.693,11051600.0,POINT (-64.991228611 -17.056869611),1,-64.991228611,-17.056869611,75.0,1.0,
420,coz,cch,Chocho,North America,MX,17.6666666667,-97.4166666667,Oto-Manguean,Popolocan,Mexico,MEX,8b Nearly Extinct,730.0,0.756,124777324.0,POINT (-102 23),1,-102.0,23.0,130.0,0.0,
421,cic,cck,Chickasaw,North America,US,34.0,-88.0,Muskogean,Muskogean,United States of America,USA,8a Moribund,75.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,36.0,0.0,
422,cco,ccm,Chinantec (Comaltepec),North America,MX,17.5833333333,-96.4166666667,Oto-Manguean,Chinantecan,Mexico,MEX,5 Developing,2000.0,0.756,124777324.0,POINT (-102 23),1,-102.0,23.0,128.0,1.0,
423,coq,cco,Chasta Costa,North America,US,42.6666666667,-124.0,Na-Dene,Athapaskan,United States of America,USA,10 Extinct,0.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,97.0,0.0,
424,coc,ccp,Cocopa,North America,MX US,32.3333333333,-115.0,Hokan,Yuman,"['United States of America', 'Mexico']","['USA', 'MEX']",7 Shifting,650.0,"[0.92, 0.756]","[331449281.0, 124777324.0]","[<shapely.geometry.point.Point object at 0x7f5398d9baf0>, <shapely.geometry.point.Point object at 0x7f5398d9bb50>]",2,"[-98.5795, -102.0]","[39.828175, 23.0]",20.0,0.0,
425,cho,cct,Choctaw,North America,US,32.25,-88.5,Muskogean,Muskogean,United States of America,USA,6b Threatened,9200.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,37.0,0.0,
426,mch,cde,Carib (De'kwana),South America,VR,5.5,-65.0,Cariban,Cariban,"['Brazil', 'Venezuela']","['BRA', 'VEN']",6a Vigorous,6630.0,"[0.754, 0.761]","[210147125.0, 28515829.0]","[<shapely.geometry.point.Point object at 0x7f5398d9bbe0>, <shapely.geometry.point.Point object at 0x7f5398d9bc40>]",2,"[-53.0, -67.0]","[-14.0, 8.0]",18.0,1.0,
427,csw,cea,Cree (Swampy),North America,CA,56.0,-90.0,Algic,Algonquian,Canada,CAN,6b Threatened,2500.0,0.926,37894799.0,POINT (-109 56),1,-109.0,56.0,5.0,0.0,
428,ceb,ceb,Cebuano,Papunesia,PH,10.0,124.0,Austronesian,Greater Central Philippine,Philippines,PHL,3 Wider Communication,20000000.0,0.699,100981437.0,POINT (123 12),1,123.0,12.0,132.0,1.0,
429,cob,cec,Chicomuceltec,North America,MX,15.5,-92.25,Mayan,Mayan,Mexico,MEX,9 Dormant,0.0,0.756,124777324.0,POINT (-102 23),1,-102.0,23.0,122.0,0.0,
430,cam,cem,Cèmuhî,Papunesia,NC,-20.8333333333,165.166666667,Austronesian,Oceanic,New Caledonia,NCL,6b Threatened,2600.0,,278500.0,POINT (165.3 -21.25),1,165.3,-21.25,40.0,0.0,
431,old,cga,Chaga,Africa,TZ,-3.0,37.0,Niger-Congo,Bantoid,Tanzania,TZA,6a Vigorous,362000.0,0.538,57310019.0,POINT (34.854 -6.307),1,34.854,-6.307,98.0,1.0,
432,cha,cha,Chamorro,Papunesia,GU,13.45,144.75,Austronesian,Chamorro,United States of America,USA,1 National,64300.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,62.0,1.0,"['GUM', 'MNP']"
433,can,chb,Chambri,Papunesia,PG,-4.16666666667,143.083333333,Lower Sepik-Ramu,Lower Sepik,Papua New Guinea,PNG,6a Vigorous,800.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,330.0,1.0,
434,che,chc,Chechen,Eurasia,RU,43.25,45.8333333333,Nakh-Daghestanian,Nakh,"['Turkey', 'Russia', 'Georgia', 'Kazakhstan', 'Jordan']","['TUR', 'RUS', 'GEO', 'KAZ', 'JOR']",2 Provincial,1393900.0,"[0.82, 0.816, 0.754, 0.8, 0.748]","[83614362.0, 146804372.0, 3717100.0, 18276500.0, 10428241.0]","[<shapely.geometry.point.Point object at 0x7f5398db0070>, <shapely.geometry.point.Point object at 0x7f5398db0130>, <shapely.geometry.point.Point object at 0x7f5398db0190>, <shapely.geometry.point.Point object at 0x7f5398db0280>, <shapely.geometry.point.Point object at 0x7f5398db01f0>]",5,"[36.0, 94.25, 43.733330555, 68.0, 36.5]","[39.0, 66.416666666, 42.016669444, 48.0, 31.2]",139.0,1.0,
435,cdn,chd,Chaudangsi,Eurasia,IN,30.0,80.25,Sino-Tibetan,Bodic,India,IND,6b Threatened,1830.0,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,81.0,0.0,
436,chr,che,Cherokee,North America,US,35.5,-83.5,Iroquoian,Southern Iroquoian,United States of America,USA,8a Moribund,12300.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,33.0,0.0,
437,nbc,chg,Chang,Eurasia,IN MM,26.3333333333,94.75,Sino-Tibetan,Northern Naga,India,IND,5 Developing,66900.0,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,78.0,1.0,
438,sgw,chh,Chaha,Africa,ET,8.112935,37.93267,Afro-Asiatic,Semitic,Ethiopia,ETH,5 Developing,1480000.0,0.463,104957438.0,POINT (40 9),1,40.0,9.0,116.0,1.0,
439,sgw,muh,Muher,Africa,ET,8.16666666667,38.1666666667,Afro-Asiatic,Semitic,Ethiopia,ETH,5 Developing,1480000.0,0.463,104957438.0,POINT (40 9),1,40.0,9.0,112.0,1.0,
440,cid,chi,Chimariko,North America,US,41.0,-123.0,Hokan,Chimariko,United States of America,USA,10 Extinct,0.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,101.0,0.0,
441,ckt,chk,Chukchi,Eurasia,RU,67.0,-173.0,Chukotko-Kamchatkan,Northern Chukotko-Kamchatkan,Russia,RUS,6b Threatened,5100.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,3.0,0.0,
442,cjh,chl,Chehalis (Upper),North America,US,46.5833333333,-123.0,Salishan,Tsamosan,United States of America,USA,9 Dormant,0.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,83.0,0.0,
443,cji,chm,Chamalal,Eurasia,RU,42.55,46.05,Nakh-Daghestanian,Avar-Andic-Tsezic,Russia,RUS,6b Threatened,500.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,48.0,0.0,
444,chx,chn,Chantyal,Eurasia,NP,28.5833333333,83.4166666667,Sino-Tibetan,Bodic,Nepal,NPL,6b Threatened,4020.0,0.574,30327877.0,POINT (84 28),1,84.0,28.0,103.0,0.0,
445,chd,cho,Chontal (Highland),North America,MX,16.25,-95.75,Tequistlatecan,Tequistlatecan,Mexico,MEX,8a Moribund,2200.0,0.756,124777324.0,POINT (-102 23),1,-102.0,23.0,129.0,0.0,
446,chp,chp,Chipewyan,North America,CA,59.0,-106.0,Na-Dene,Athapaskan,Canada,CAN,6b Threatened,11130.0,0.926,37894799.0,POINT (-109 56),1,-109.0,56.0,1.0,0.0,
447,chq,chq,Chinantec (Quiotepec),North America,MX,17.5833333333,-96.6666666667,Oto-Manguean,Chinantecan,Mexico,MEX,6a Vigorous,8000.0,0.756,124777324.0,POINT (-102 23),1,-102.0,23.0,128.0,1.0,
448,crw,chr,Chrau,Eurasia,VN,10.75,107.5,Austro-Asiatic,Bahnaric,Vietnam,VNM,6b Threatened,26900.0,0.694,94660000.0,POINT (108 16),1,108.0,16.0,64.0,0.0,
449,csy,chs,Chin (Siyin),Eurasia,MM,23.8333333333,94.0,Sino-Tibetan,Kuki-Chin,Myanmar,MMR,5 Developing,10700.0,0.578,53370609.0,POINT (96 22),1,96.0,22.0,85.0,1.0,
450,cya,cht,Chatino (Nopala),North America,MX,16.0833333333,-97.1666666667,Oto-Manguean,Zapotecan,Mexico,MEX,5 Developing,51600.0,0.756,124777324.0,POINT (-102 23),1,-102.0,23.0,130.0,1.0,
451,cag,chu,Nivacle,South America,PY,-23.5,-60.5,Matacoan,Matacoan,Paraguay,PRY,5 Developing,10320.0,0.702,6811297.0,POINT (-58 -23.5),1,-58.0,-23.5,30.0,1.0,
452,chv,chv,Chuvash,Eurasia,RU,55.5,47.5,Altaic,Turkic,"['Russia', 'Belarus', 'Ukraine', 'Kazakhstan', 'Uzbekistan']","['RUS', 'BLR', 'UKR', 'KAZ', 'UZB']",2 Provincial,1279650.0,"[0.816, 0.798, 0.747, 0.8, 0.71]","[146804372.0, 9349645.0, 42558328.0, 18276500.0, 33570609.0]","[<shapely.geometry.point.Point object at 0x7f5398db0d00>, <shapely.geometry.point.Point object at 0x7f5398db0bb0>, <shapely.geometry.point.Point object at 0x7f5398db0ca0>, <shapely.geometry.point.Point object at 0x7f5398db0e50>, <shapely.geometry.point.Point object at 0x7f5398db0e80>]",5,"[94.25, 28.046666666, 32.0, 68.0, 66.0]","[66.416666666, 53.528333333, 49.0, 48.0, 41.0]",60.0,1.0,
453,cja,chw,Cham (Western),Eurasia,KH,12.0,105.5,Austronesian,Malayo-Sumbawan,"['Cambodia', 'Vietnam']","['KHM', 'VNM']",6a Vigorous,291000.0,"[0.582, 0.694]","[16005373.0, 94660000.0]","[<shapely.geometry.point.Point object at 0x7f5398db0f10>, <shapely.geometry.point.Point object at 0x7f5398db0f70>]",2,"[105.0, 108.0]","[12.6, 16.0]",34.0,1.0,
454,clo,chx,Chontal (Huamelultec Oaxaca),North America,MX,16.0,-95.75,Tequistlatecan,Tequistlatecan,Mexico,MEX,8b Nearly Extinct,1280.0,0.756,124777324.0,POINT (-102 23),1,-102.0,23.0,129.0,0.0,
455,cbt,chy,Chayahuita,South America,PE,-5.5,-77.0,Cahuapanan,Cahuapanan,Peru,PER,5 Developing,14000.0,0.75,29381884.0,POINT (-76 -9.4),1,-76.0,-9.4,76.0,1.0,
456,nya,cic,Chichewa,Africa,MZ MW ZM ZW,-14.0,34.0,Niger-Congo,Bantoid,"['Zambia', 'Malawi', 'Mozambique']","['ZMB', 'MWI', 'MOZ']",3 Wider Communication,12000000.0,"[0.588, 0.477, 0.437]","[17094130.0, 18622104.0, 29668834.0]","[<shapely.geometry.point.Point object at 0x7f5398daef70>, <shapely.geometry.point.Point object at 0x7f5398daecd0>, <shapely.geometry.point.Point object at 0x7f5398dae8e0>]",3,"[28.0, 34.0, 35.0]","[-14.0, -13.0, -19.0]",51.0,1.0,"['MWI', 'ZWE']"
457,inz,cin,Chumash (Ineseño),North America,US,34.6666666667,-120.25,Chumash,Chumash,United States of America,USA,9 Dormant,0.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,85.0,0.0,
458,pei,cjo,Chichimeca-Jonaz,North America,MX,21.6666666667,-100.5,Oto-Manguean,Chichimec,Mexico,MEX,7 Shifting,2130.0,0.756,124777324.0,POINT (-102 23),1,-102.0,23.0,134.0,0.0,
459,mrn,ckh,Cheke Holo,Papunesia,SB,-8.33333333333,159.666666667,Austronesian,Oceanic,Solomon Islands,SLB,5 Developing,10800.0,0.546,611343.0,POINT (159.816666666 -9.466666666),1,159.816666666,-9.466666666,90.0,1.0,
