,ISO,WALS_ID,Name,Macroarea,Country_ID,Latitude,Longitude,Family,Genus,senas,Status_X_L,wiki_country,countryISO,Status,num_speakers,HDI,country_population,Country_coord,cant_paises,Country_lat,Country_long,nearest
689,fra,fre,French,Eurasia,CH FR,48.0,2.0,Indo-European,Romance,0,L,"['Canada', 'Belgium', 'Luxembourg', 'Italy', 'Switzerland', 'France', 'Andorra', 'Monaco', 'Algeria', 'Cambodia', 'Chad', 'India', 'Vanuatu', 'Jersey', 'Haiti', 'Lebanon', 'Mali', 'Central African Republic', 'Togo', 'Benin', 'Burkina Faso', 'Burundi', 'Comoros', 'Republic of the Congo', 'Democratic Republic of the Congo', 'Djibouti', 'Equatorial Guinea', 'Gabon', 'Guinea', 'Ivory Coast', 'Cameroon', 'Madagascar', 'Mauritania', 'Mauritius', 'Morocco', 'Niger', 'Rwanda', 'Senegal', 'Seychelles', 'Guernsey']","['CAN', 'BEL', 'LUX', 'ITA', 'CHE', 'FRA', 'AND', 'MCO', 'DZA', 'KHM', 'TCD', 'IND', 'VUT', 'JEY', 'HTI', 'LBN', 'MLI', 'CAF', 'TGO', 'BEN', 'BFA', 'BDI', 'COM', 'COG', 'COD', 'DJI', 'GNQ', 'GAB', 'GIN', 'CIV', 'CMR', 'MDG', 'MRT', 'MUS', 'MAR', 'NER', 'RWA', 'SEN', 'SYC', 'GGY']",0 International,208157220.0,"[0.926, 0.89, 0.892, 0.873, 0.93, 0.888, 0.858, 0.754, 0.582, 0.404, 0.64, 0.603, 0.498, 0.757, 0.427, 0.367, 0.503, 0.515, 0.423, 0.417, 0.606, 0.457, 0.476, 0.591, 0.702, 0.459, 0.492, 0.556, 0.519, 0.52, 0.79, 0.667, 0.354, 0.524, 0.505, 0.797]","[37894799.0, 11431406.0, 626108.0, 60317000.0, 8466017.0, 66628000.0, 76177.0, 38695.0, 41318142.0, 16005373.0, 15477751.0, 1326093247.0, 276244.0, 105500.0, 10981229.0, 6100075.0, 18541980.0, 4659080.0, 7797694.0, 11175692.0, 19193382.0, 11530580.0, 823652.0, 5260750.0, 86790567.0, 956985.0, 1267689.0, 2025137.0, 12717176.0, 24294750.0, 24053727.0, 25570895.0, 4420184.0, 1264613.0, 36029138.0, 21477348.0, 12208407.0, 15850567.0, 95843.0, 63026.0]","[<shapely.geometry.point.Point object at 0x7f72c041cc40>, <shapely.geometry.point.Point object at 0x7f72c041cca0>, <shapely.geometry.point.Point object at 0x7f72c041cd00>, <shapely.geometry.point.Point object at 0x7f72c041cd60>, <shapely.geometry.point.Point object at 0x7f72c041cdc0>, <shapely.geometry.point.Point object at 0x7f72c041ce50>, <shapely.geometry.point.Point object at 0x7f72c041ce20>, <shapely.geometry.point.Point object at 0x7f72c041cee0>, <shapely.geometry.point.Point object at 0x7f72c041cf70>, <shapely.geometry.point.Point object at 0x7f72c041cf40>, <shapely.geometry.point.Point object at 0x7f72c0423040>, <shapely.geometry.point.Point object at 0x7f72c04230a0>, <shapely.geometry.point.Point object at 0x7f72c0423100>, <shapely.geometry.point.Point object at 0x7f72c0423160>, <shapely.geometry.point.Point object at 0x7f72c04231c0>, <shapely.geometry.point.Point object at 0x7f72c0423220>, <shapely.geometry.point.Point object at 0x7f72c0423280>, <shapely.geometry.point.Point object at 0x7f72c0423310>, <shapely.geometry.point.Point object at 0x7f72c04232e0>, <shapely.geometry.point.Point object at 0x7f72c04233a0>, <shapely.geometry.point.Point object at 0x7f72c0423400>, <shapely.geometry.point.Point object at 0x7f72c0423460>, <shapely.geometry.point.Point object at 0x7f72c04234c0>, <shapely.geometry.point.Point object at 0x7f72c0423520>, <shapely.geometry.point.Point object at 0x7f72c0423580>, <shapely.geometry.point.Point object at 0x7f72c04235e0>, <shapely.geometry.point.Point object at 0x7f72c0423670>, <shapely.geometry.point.Point object at 0x7f72c0423640>, <shapely.geometry.point.Point object at 0x7f72c0423700>, <shapely.geometry.point.Point object at 0x7f72c0423790>, <shapely.geometry.point.Point object at 0x7f72c04237f0>, <shapely.geometry.point.Point object at 0x7f72c0423760>, <shapely.geometry.point.Point object at 0x7f72c0423880>, <shapely.geometry.point.Point object at 0x7f72c04238e0>, <shapely.geometry.point.Point object at 0x7f72c0423940>, <shapely.geometry.point.Point object at 0x7f72c04239a0>, <shapely.geometry.point.Point object at 0x7f72c0423a00>, <shapely.geometry.point.Point object at 0x7f72c0423a60>, <shapely.geometry.point.Point object at 0x7f72c0423ac0>, <shapely.geometry.point.Point object at 0x7f72c0423b20>]",40,"[-109.0, 4.668055555, 6.13, 12.5, 8.231973, 2.0, 1.555277777, 7.416666666, 1.0, 105.0, 19.4, 83.0, 168.016669444, -2.11, -72.8, 35.766667, -4.0, 20.9, 1.183333, 2.183333333, -2.066667, 29.816667, 44.44553, 15.383330555, 23.656, 42.433333, 10.0, 11.5, -11.0, -6.0, 12.0, 47.0, -11.0, 57.5, -6.0, 10.0, 29.873888888, -14.283333, 52.766667, -2.583333333]","[56.0, 50.641111111, 49.77, 42.5, 46.798562, 47.0, 42.558333333, 43.733333333, 28.0, 12.6, 15.466667, 22.8, -16.633330555, 49.19, 19.0, 33.833333, 17.0, 6.7, 8.25, 8.833333333, 12.266667, -3.666667, -12.23333, -0.75, -2.88, 11.8, 1.5, -0.683330555, 10.0, 8.0, 7.0, -20.0, 21.0, -20.2, 32.0, 17.0, -1.940277777, 14.366667, -7.1, 49.45]",2790.0
690,fry,frw,Frisian (Western),Eurasia,NL,53.0,6.0,Indo-European,Germanic,0,L,"['Netherlands', 'Kingdom of the Netherlands']",NLD,,845100.0,"[0.922, 0.931]","[17282163.0, 17100715.0]","[<shapely.geometry.point.Point object at 0x7f72c0423b80>, <shapely.geometry.point.Point object at 0x7f72c0423be0>]",1,"[5.55, 4.883333333]","[52.316666666, 52.366666666]",34.0
691,fub,fua,Fulfulde (Adamawa),Africa,CM,9.16666666667,13.5,Niger-Congo,Peul-Serer,0,L,"['Chad', 'Cameroon', 'Nigeria']","['TCD', 'CMR', 'NGA']",3 Wider Communication,,"[0.404, 0.556, 0.532]","[15477751.0, 24053727.0, 190886311.0]","[<shapely.geometry.point.Point object at 0x7f72c0423c40>, <shapely.geometry.point.Point object at 0x7f72c0423cd0>, <shapely.geometry.point.Point object at 0x7f72c0423d30>]",3,"[19.4, 12.0, 8.0]","[15.466667, 7.0, 9.0]",568.0
692,fud,fue,Futuna (East),Papunesia,WF,-14.3333333333,-178.166666667,Austronesian,Oceanic,0,L,France,FRA,5 Developing,,0.888,66628000.0,POINT (2 47),1,2.0,47.0,4.0
693,fun,ful,Fulniô,South America,BR,-8.0,-37.5,Yatê,Yatê,0,L,Brazil,BRA,7 Shifting,,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,5.0
694,ffm,fum,Fulfulde (Maasina),Africa,ML,15.0,-5.0,Niger-Congo,Peul-Serer,0,L,Mali,MLI,4 Educational,,0.427,18541980.0,POINT (-4 17),1,-4.0,17.0,65.0
695,fvr,fur,Fur,Africa,SD,13.5,25.0,,,0,L,"['Chad', 'Sudan']","['TCD', 'SDN']",5 Developing,746000.0,"[0.404, 0.502]","[15477751.0, 40533330.0]","[<shapely.geometry.point.Point object at 0x7f72c0423e80>, <shapely.geometry.point.Point object at 0x7f72c0423ee0>]",2,"[19.4, 32.0]","[15.466667, 15.0]",214.0
696,fut,fut,Futuna-Aniwa,Papunesia,VU,-19.5333333333,170.216666667,Austronesian,Oceanic,0,L,Vanuatu,VUT,5 Developing,,0.603,276244.0,POINT (168.016669444 -16.633330555),1,168.016669444,-16.633330555,61.0
697,cdo,fuz,Fuzhou,Eurasia,CN MY TH,26.0,119.5,Sino-Tibetan,Chinese,0,L,"['Malaysia', 'Taiwan', 'Brunei', 'Japan', ""People's Republic of China""]","['MYS', 'TWN', 'BRN', 'JPN', 'CHN']",5 Developing,9100000.0,"[0.802, 0.911, 0.853, 0.909, 0.752]","[31624264.0, 23593794.0, 428697.0, 126434565.0, 1409517397.0, 1443497378.0]","[<shapely.geometry.point.Point object at 0x7f72c0423fa0>, <shapely.geometry.point.Point object at 0x7f72c0421040>, <shapely.geometry.point.Point object at 0x7f72c04210a0>, <shapely.geometry.point.Point object at 0x7f72c0421100>, <shapely.geometry.point.Point object at 0x7f72c0421160>]",5,"[108.0, 121.0, 114.566667, 136.0, 103.451944444]","[3.0, 24.0, 4.4, 35.0, 35.844722222]",45.0
698,pym,fye,Fyem,Africa,NG,9.58333333333,9.33333333333,Niger-Congo,Platoid,0,L,Nigeria,NGA,8a Moribund,,0.532,190886311.0,POINT (8 9),1,8.0,9.0,251.0
699,gaa,ga,Gã,Africa,GH,5.66666666667,-0.166666666667,Niger-Congo,Kwa,0,L,Ghana,GHA,4 Educational,745000.0,0.592,26908262.0,POINT (-0.5 8),1,-0.5,8.0,138.0
700,gbu,gaa,Gaagudju,Australia,AU,-12.5833333333,132.833333333,,,0,X,Australia,AUS,10 Extinct,0.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,227.0
701,ged,gad,Gade,Africa,NG,8.66666666667,7.41666666667,Niger-Congo,Nupoid,0,L,Nigeria,NGA,6a Vigorous,,0.532,190886311.0,POINT (8 9),1,8.0,9.0,175.0
702,gla,gae,Gaelic (Scots),Eurasia,GB,57.0,-4.0,Indo-European,Celtic,0,L,"['Canada', 'United States of America', 'United Kingdom', 'Australia', 'New Zealand']","['CAN', 'USA', 'GBR', 'AUS', 'NZL']",2 Provincial,60130.0,"[0.926, 0.92, 0.922, 0.939, 0.917]","[37894799.0, 331449281.0, 66022273.0, 24511800.0, 5112300.0]","[<shapely.geometry.point.Point object at 0x7f72c0421340>, <shapely.geometry.point.Point object at 0x7f72c04213a0>, <shapely.geometry.point.Point object at 0x7f72c0421400>, <shapely.geometry.point.Point object at 0x7f72c0421460>, <shapely.geometry.point.Point object at 0x7f72c04214c0>]",5,"[-109.0, -98.5795, -2.0, 137.0, 174.0]","[56.0, 39.828175, 54.6, -28.0, -41.2]",19.0
703,gag,gag,Gagauz,Eurasia,MD,46.3333333333,28.6666666667,Altaic,Turkic,0,L,Moldova,MDA,5 Developing,148720.0,0.693,2550900.0,POINT (28.516667 47.25),1,28.516667,47.25,18.0
704,gah,gah,Gahuku,Papunesia,PG,-6.0,145.416666667,Trans-New Guinea,Eastern Highlands,0,L,Papua New Guinea,PNG,7 Shifting,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,332.0
705,gmv,gam,Gamo,Africa,ET,6.66666666667,37.25,Afro-Asiatic,North Omotic,0,L,Ethiopia,ETH,4 Educational,,0.463,104957438.0,POINT (40 9),1,40.0,9.0,119.0
706,pwg,gap,Gapapaiwa,Papunesia,PG,-9.75,149.833333333,Austronesian,Oceanic,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,288.0
707,grt,gar,Garo,Eurasia,IN,25.6666666667,90.5,Sino-Tibetan,Bodo-Garo,0,L,"['India', 'Bangladesh']","['IND', 'BGD']",2 Provincial,1000000.0,"[0.64, 0.632]","[1326093247.0, 165775000.0]","[<shapely.geometry.point.Point object at 0x7f72c04216a0>, <shapely.geometry.point.Point object at 0x7f72c0421700>]",2,"[83.0, 89.866667]","[22.8, 24.016667]",30.0
708,bar,gau,German (Upper Austrian),Eurasia,AT,47.0,14.0,Indo-European,Germanic,0,L,Austria,AUT,5 Developing,14089000.0,0.885,8809212.0,POINT (14 48),1,14.0,48.0,41.0
709,bar,gba,German (Bavarian),Eurasia,DE AT,49.0,11.5,Indo-European,Germanic,0,L,Austria,AUT,5 Developing,14089000.0,0.885,8809212.0,POINT (14 48),1,14.0,48.0,38.0
710,bar,gvi,German (Viennese),Eurasia,AT,48.1666666667,16.3333333333,Indo-European,Germanic,0,L,Austria,AUT,5 Developing,14089000.0,0.885,8809212.0,POINT (14 48),1,14.0,48.0,33.0
711,gvo,gav,Gavião,South America,BR,-10.6666666667,-62.0,Tupian,Monde,0,L,Brazil,BRA,5 Developing,,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,64.0
712,gay,gay,Gayo,Papunesia,ID,4.5,97.5,Austronesian,Northwest Sumatra-Barrier Islands,0,L,Indonesia,IDN,6b Threatened,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,50.0
713,gbp,gbb,Gbeya Bossangoa,Africa,CF,6.66666666667,17.5,Niger-Congo,Gbaya-Manza-Ngbaka,0,L,Central African Republic,CAF,5 Developing,,0.367,4659080.0,POINT (20.9 6.7),1,20.9,6.7,167.0
714,pov,gbc,Guinea Bissau Crioulo,Africa,GW,12.0,-15.0,other,Creoles and Pidgins,0,L,"['Guinea-Bissau', 'Senegal']","['GNB', 'SEN']",5 Developing,500000.0,"[0.455, 0.505]","[1861283.0, 15850567.0]","[<shapely.geometry.point.Point object at 0x7f72c04219a0>, <shapely.geometry.point.Point object at 0x7f72c0421a00>]",2,"[-15.0, -14.283333]","[12.0, 14.366667]",63.0
715,gya,gbk,Gbaya (Northwest),Africa,CF CM,6.0,15.0,Niger-Congo,Gbaya-Manza-Ngbaka,0,L,"['Central African Republic', 'Cameroon']","['CAF', 'CMR']",5 Developing,,"[0.367, 0.556]","[4659080.0, 24053727.0]","[<shapely.geometry.point.Point object at 0x7f72c0421a90>, <shapely.geometry.point.Point object at 0x7f72c0421af0>]",2,"[20.9, 12.0]","[6.7, 7.0]",240.0
716,deu,gbl,German (Berlin),Eurasia,DE,52.5,13.3333333333,Indo-European,Germanic,0,L,"['Czech Republic', 'Liechtenstein', 'Belgium', 'Luxembourg', 'Denmark', 'Poland', 'Italy', 'Switzerland', 'Austria', 'France', 'Germany']","['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']",1 National,105000000.0,"[0.878, 0.908, 0.89, 0.892, 0.929, 0.843, 0.873, 0.93, 0.885, 0.888, 0.926]","[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","[<shapely.geometry.point.Point object at 0x7f72c0421a60>, <shapely.geometry.point.Point object at 0x7f72c0421b80>, <shapely.geometry.point.Point object at 0x7f72c0421be0>, <shapely.geometry.point.Point object at 0x7f72c0421c40>, <shapely.geometry.point.Point object at 0x7f72c0421ca0>, <shapely.geometry.point.Point object at 0x7f72c0421d00>, <shapely.geometry.point.Point object at 0x7f72c0421d60>, <shapely.geometry.point.Point object at 0x7f72c0421dc0>, <shapely.geometry.point.Point object at 0x7f72c0421e20>, <shapely.geometry.point.Point object at 0x7f72c0421eb0>, <shapely.geometry.point.Point object at 0x7f72c0421e80>]",11,"[16.0, 9.553889, 4.668055555, 6.13, 10.0, 19.0, 12.5, 8.231973, 14.0, 2.0, 10.0]","[50.0, 47.145, 50.641111111, 49.77, 56.0, 52.0, 42.5, 46.798562, 48.0, 47.0, 51.0]",284.0
717,deu,ger,German,Eurasia,CH DE AT,52.0,10.0,Indo-European,Germanic,0,L,"['Czech Republic', 'Liechtenstein', 'Belgium', 'Luxembourg', 'Denmark', 'Poland', 'Italy', 'Switzerland', 'Austria', 'France', 'Germany']","['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']",1 National,105000000.0,"[0.878, 0.908, 0.89, 0.892, 0.929, 0.843, 0.873, 0.93, 0.885, 0.888, 0.926]","[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","[<shapely.geometry.point.Point object at 0x7f72c0421f40>, <shapely.geometry.point.Point object at 0x7f72c0421fa0>, <shapely.geometry.point.Point object at 0x7f72c0426040>, <shapely.geometry.point.Point object at 0x7f72c04260a0>, <shapely.geometry.point.Point object at 0x7f72c0426100>, <shapely.geometry.point.Point object at 0x7f72c0426160>, <shapely.geometry.point.Point object at 0x7f72c04261c0>, <shapely.geometry.point.Point object at 0x7f72c0426220>, <shapely.geometry.point.Point object at 0x7f72c0426280>, <shapely.geometry.point.Point object at 0x7f72c0426310>, <shapely.geometry.point.Point object at 0x7f72c04262e0>]",11,"[16.0, 9.553889, 4.668055555, 6.13, 10.0, 19.0, 12.5, 8.231973, 14.0, 2.0, 10.0]","[50.0, 47.145, 50.641111111, 49.77, 56.0, 52.0, 42.5, 46.798562, 48.0, 47.0, 51.0]",284.0
718,deu,gha,German (Hannover),Eurasia,DE,52.4166666667,9.66666666667,Indo-European,Germanic,0,L,"['Czech Republic', 'Liechtenstein', 'Belgium', 'Luxembourg', 'Denmark', 'Poland', 'Italy', 'Switzerland', 'Austria', 'France', 'Germany']","['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']",1 National,105000000.0,"[0.878, 0.908, 0.89, 0.892, 0.929, 0.843, 0.873, 0.93, 0.885, 0.888, 0.926]","[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","[<shapely.geometry.point.Point object at 0x7f72c04263a0>, <shapely.geometry.point.Point object at 0x7f72c0426400>, <shapely.geometry.point.Point object at 0x7f72c0426460>, <shapely.geometry.point.Point object at 0x7f72c04264c0>, <shapely.geometry.point.Point object at 0x7f72c0426520>, <shapely.geometry.point.Point object at 0x7f72c0426580>, <shapely.geometry.point.Point object at 0x7f72c04265e0>, <shapely.geometry.point.Point object at 0x7f72c0426640>, <shapely.geometry.point.Point object at 0x7f72c04266a0>, <shapely.geometry.point.Point object at 0x7f72c0426730>, <shapely.geometry.point.Point object at 0x7f72c0426700>]",11,"[16.0, 9.553889, 4.668055555, 6.13, 10.0, 19.0, 12.5, 8.231973, 14.0, 2.0, 10.0]","[50.0, 47.145, 50.641111111, 49.77, 56.0, 52.0, 42.5, 46.798562, 48.0, 47.0, 51.0]",284.0
719,deu,gma,German (Mansfeldisch),Eurasia,DE,51.5833333333,11.5,Indo-European,Germanic,0,L,"['Czech Republic', 'Liechtenstein', 'Belgium', 'Luxembourg', 'Denmark', 'Poland', 'Italy', 'Switzerland', 'Austria', 'France', 'Germany']","['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']",1 National,105000000.0,"[0.878, 0.908, 0.89, 0.892, 0.929, 0.843, 0.873, 0.93, 0.885, 0.888, 0.926]","[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","[<shapely.geometry.point.Point object at 0x7f72c04267c0>, <shapely.geometry.point.Point object at 0x7f72c0426820>, <shapely.geometry.point.Point object at 0x7f72c0426880>, <shapely.geometry.point.Point object at 0x7f72c04268e0>, <shapely.geometry.point.Point object at 0x7f72c0426940>, <shapely.geometry.point.Point object at 0x7f72c04269a0>, <shapely.geometry.point.Point object at 0x7f72c0426a00>, <shapely.geometry.point.Point object at 0x7f72c0426a60>, <shapely.geometry.point.Point object at 0x7f72c0426ac0>, <shapely.geometry.point.Point object at 0x7f72c0426b50>, <shapely.geometry.point.Point object at 0x7f72c0426b20>]",11,"[16.0, 9.553889, 4.668055555, 6.13, 10.0, 19.0, 12.5, 8.231973, 14.0, 2.0, 10.0]","[50.0, 47.145, 50.641111111, 49.77, 56.0, 52.0, 42.5, 46.798562, 48.0, 47.0, 51.0]",284.0
720,deu,gth,German (Thuringian),Eurasia,DE,51.0,11.0,Indo-European,Germanic,0,L,"['Czech Republic', 'Liechtenstein', 'Belgium', 'Luxembourg', 'Denmark', 'Poland', 'Italy', 'Switzerland', 'Austria', 'France', 'Germany']","['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']",1 National,105000000.0,"[0.878, 0.908, 0.89, 0.892, 0.929, 0.843, 0.873, 0.93, 0.885, 0.888, 0.926]","[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","[<shapely.geometry.point.Point object at 0x7f72c0426be0>, <shapely.geometry.point.Point object at 0x7f72c0426c40>, <shapely.geometry.point.Point object at 0x7f72c0426ca0>, <shapely.geometry.point.Point object at 0x7f72c0426d00>, <shapely.geometry.point.Point object at 0x7f72c0426d60>, <shapely.geometry.point.Point object at 0x7f72c0426dc0>, <shapely.geometry.point.Point object at 0x7f72c0426e20>, <shapely.geometry.point.Point object at 0x7f72c0426e80>, <shapely.geometry.point.Point object at 0x7f72c0426ee0>, <shapely.geometry.point.Point object at 0x7f72c0426f70>, <shapely.geometry.point.Point object at 0x7f72c0426f40>]",11,"[16.0, 9.553889, 4.668055555, 6.13, 10.0, 19.0, 12.5, 8.231973, 14.0, 2.0, 10.0]","[50.0, 47.145, 50.641111111, 49.77, 56.0, 52.0, 42.5, 46.798562, 48.0, 47.0, 51.0]",284.0
721,deu,gti,German (Timisoara),Eurasia,RO,45.75,21.25,Indo-European,Germanic,0,L,"['Czech Republic', 'Liechtenstein', 'Belgium', 'Luxembourg', 'Denmark', 'Poland', 'Italy', 'Switzerland', 'Austria', 'France', 'Germany']","['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']",1 National,105000000.0,"[0.878, 0.908, 0.89, 0.892, 0.929, 0.843, 0.873, 0.93, 0.885, 0.888, 0.926]","[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","[<shapely.geometry.point.Point object at 0x7f72c0428040>, <shapely.geometry.point.Point object at 0x7f72c04280a0>, <shapely.geometry.point.Point object at 0x7f72c0428100>, <shapely.geometry.point.Point object at 0x7f72c0428160>, <shapely.geometry.point.Point object at 0x7f72c04281c0>, <shapely.geometry.point.Point object at 0x7f72c0428220>, <shapely.geometry.point.Point object at 0x7f72c0428280>, <shapely.geometry.point.Point object at 0x7f72c04282e0>, <shapely.geometry.point.Point object at 0x7f72c0428340>, <shapely.geometry.point.Point object at 0x7f72c04283d0>, <shapely.geometry.point.Point object at 0x7f72c04283a0>]",11,"[16.0, 9.553889, 4.668055555, 6.13, 10.0, 19.0, 12.5, 8.231973, 14.0, 2.0, 10.0]","[50.0, 47.145, 50.641111111, 49.77, 56.0, 52.0, 42.5, 46.798562, 48.0, 47.0, 51.0]",284.0
722,gso,gbs,Gbaya (Southwest),Africa,,4.7,14.96,Niger-Congo,Gbaya-Manza-Ngbaka,0,L,Central African Republic,CAF,5 Developing,,0.367,4659080.0,POINT (20.9 6.7),1,20.9,6.7,251.0
723,ell,gcy,Greek (Cypriot),Eurasia,CY,34.75,33.0,Indo-European,Greek,0,L,"['Canada', 'United States of America', 'Sweden', 'Italy', 'Greece', 'Turkey', 'Egypt', 'United Kingdom', 'Russia', 'Germany', 'Ukraine', 'Albania', 'Cyprus', 'Georgia', 'Kazakhstan', 'Armenia', 'Australia', 'Israel', 'Abkhazia']","['CAN', 'USA', 'SWE', 'ITA', 'GRC', 'TUR', 'EGY', 'GBR', 'RUS', 'DEU', 'UKR', 'ALB', 'CYP', 'GEO', 'KAZ', 'ARM', 'AUS', 'ISR']",1 National,15000000.0,"[0.926, 0.92, 0.907, 0.873, 0.865, 0.82, 0.696, 0.922, 0.816, 0.747, 0.764, 0.85, 0.754, 0.8, 0.743, 0.939, 0.899]","[37894799.0, 331449281.0, 10379295.0, 60317000.0, 10760421.0, 83614362.0, 94798827.0, 66022273.0, 146804372.0, 83149300.0, 42558328.0, 3020209.0, 1141166.0, 3717100.0, 18276500.0, 2930450.0, 24511800.0, 9093000.0, 245246.0]","[<shapely.geometry.point.Point object at 0x7f72c04284c0>, <shapely.geometry.point.Point object at 0x7f72c0428520>, <shapely.geometry.point.Point object at 0x7f72c0428580>, <shapely.geometry.point.Point object at 0x7f72c04285e0>, <shapely.geometry.point.Point object at 0x7f72c0428640>, <shapely.geometry.point.Point object at 0x7f72c04286a0>, <shapely.geometry.point.Point object at 0x7f72c0428700>, <shapely.geometry.point.Point object at 0x7f72c0428760>, <shapely.geometry.point.Point object at 0x7f72c04287c0>, <shapely.geometry.point.Point object at 0x7f72c0428820>, <shapely.geometry.point.Point object at 0x7f72c0428880>, <shapely.geometry.point.Point object at 0x7f72c04288e0>, <shapely.geometry.point.Point object at 0x7f72c0428940>, <shapely.geometry.point.Point object at 0x7f72c04289a0>, <shapely.geometry.point.Point object at 0x7f72c0428a00>, <shapely.geometry.point.Point object at 0x7f72c0428a60>, <shapely.geometry.point.Point object at 0x7f72c0428ac0>, <shapely.geometry.point.Point object at 0x7f72c0428b20>, <shapely.geometry.point.Point object at 0x7f72c0428b80>]",18,"[-109.0, -98.5795, 15.0, 12.5, 23.0, 36.0, 29.0, -2.0, 94.25, 10.0, 32.0, 20.0, 33.0, 43.733330555, 68.0, 44.95, 137.0, 35.0, 41.0]","[56.0, 39.828175, 61.0, 42.5, 38.5, 39.0, 27.0, 54.6, 66.416666666, 51.0, 49.0, 41.0, 35.0, 42.016669444, 48.0, 40.383333, -28.0, 31.0, 43.15]",463.0
